,yield
2013-12-16 08:00:00,0.198031843
2013-12-16 10:00:00,5.370677855
2013-12-16 12:00:00,7.965149768
2013-12-16 14:00:00,7.741443508
2013-12-16 16:00:00,8.427839895
2013-12-16 18:00:00,2.400318459
2013-12-16 20:00:00,2.235990273
2013-12-16 22:00:00,0.616823838
2013-12-17 00:00:00,0.767852619
2013-12-17 02:00:00,0.282867591
2013-12-17 04:00:00,0.29644693
2013-12-17 06:00:00,0.339098334
2013-12-17 08:00:00,0.10438112
2013-12-17 10:00:00,0.001605134
2013-12-17 12:00:00,0.017724031
2013-12-17 14:00:00,0.003100729
2013-12-17 16:00:00,0.082394083
2013-12-17 18:00:00,0.261738118
2013-12-17 20:00:00,0.363891694
2013-12-17 22:00:00,0.639052225
2014-01-03 00:00:00,0.000336787
2014-01-03 02:00:00,0.00060258
2014-01-03 04:00:00,0.000343782
2014-01-03 06:00:00,0.001042717
2014-01-03 08:00:00,0.000483308
2014-01-03 10:00:00,0.000418597
2014-01-03 12:00:00,0.000801206
2014-01-03 14:00:00,0.00032734
2014-01-03 16:00:00,0.000470719
2014-01-03 18:00:00,0.001562149
2014-01-03 20:00:00,0.000902774
2014-01-03 22:00:00,0.0006643
2014-01-04 00:00:00,0.00103973
2014-01-04 02:00:00,0.00097414
2014-01-04 04:00:00,0.003502325
2014-01-04 06:00:00,0.01514195
2014-01-04 08:00:00,0.000734084
2014-01-04 10:00:00,0.000699693
2014-01-04 12:00:00,0.000677322
2014-01-04 14:00:00,0.045461282
2014-01-04 16:00:00,2.382620154
2014-01-04 18:00:00,12.58258723
2014-01-04 20:00:00,5.013797575
2014-01-04 22:00:00,0.012367273
2014-01-05 00:00:00,0.000869913
2014-01-05 02:00:00,0.001004233
2014-01-05 04:00:00,0.000478194
2014-01-05 06:00:00,0.00107121
2014-01-05 08:00:00,0.000417715
2014-01-05 10:00:00,0.000568678
2014-01-05 12:00:00,0.002422086
2014-01-05 14:00:00,0.001720199
2014-01-05 16:00:00,0.001522175
2014-01-05 18:00:00,0.002436232
2014-01-05 20:00:00,0.000528259
2014-01-05 22:00:00,0.000683752
2014-01-06 00:00:00,0.004606823
2014-01-06 02:00:00,0.000576064
2014-01-06 04:00:00,0.000656642
2014-01-06 06:00:00,0.000836189
2014-01-06 08:00:00,0.000828253
2014-01-06 10:00:00,0.001231882
2014-01-06 12:00:00,0.000447225
2014-01-06 14:00:00,0.000422675
2014-01-06 16:00:00,0.000360397
2014-01-06 18:00:00,0.000341879
2014-01-06 20:00:00,0.000340122
2014-01-06 22:00:00,0.00033924
2014-01-23 00:00:00,0
2014-01-23 02:00:00,0
2014-01-23 04:00:00,0
2014-01-23 06:00:00,0
2014-01-23 08:00:00,0
2014-01-23 10:00:00,0
2014-01-23 12:00:00,0
2014-01-23 14:00:00,0
2014-01-23 16:00:00,0
2014-01-23 18:00:00,0
2014-01-23 20:00:00,0
2014-01-23 22:00:00,0
2014-01-24 00:00:00,0
2014-01-24 02:00:00,0
2014-01-24 04:00:00,0
2014-01-24 06:00:00,0
2014-01-24 08:00:00,0
2014-01-24 10:00:00,0
2014-01-24 12:00:00,0
2014-01-24 14:00:00,0
2014-01-24 16:00:00,0
2014-01-24 18:00:00,0
2014-01-24 20:00:00,0
2014-01-24 22:00:00,0
2014-01-25 00:00:00,0
2014-01-25 02:00:00,0
2014-01-25 04:00:00,0
2014-01-25 06:00:00,0
2014-01-25 08:00:00,0
2014-01-25 10:00:00,0
2014-01-25 12:00:00,0
2014-01-25 14:00:00,0
2014-01-25 16:00:00,0
2014-01-25 18:00:00,0
2014-01-25 20:00:00,0
2014-01-25 22:00:00,0
2014-01-26 00:00:00,0
2014-01-26 02:00:00,0
2014-01-26 04:00:00,0
2014-01-26 06:00:00,0
2014-01-26 08:00:00,0
2014-01-26 10:00:00,0
2014-01-26 12:00:00,0
2014-01-26 14:00:00,0
2014-01-26 16:00:00,0
2014-01-26 18:00:00,0
2014-01-26 20:00:00,0
2014-01-26 22:00:00,0
2014-02-12 00:00:00,0.000839036
2014-02-12 02:00:00,0.014171423
2014-02-12 04:00:00,0.001026282
2014-02-12 06:00:00,0.00102555
2014-02-12 08:00:00,0.003944077
2014-02-12 10:00:00,0.001601439
2014-02-12 12:00:00,0.000709663
2014-02-12 14:00:00,0.025442895
2014-02-12 16:00:00,0.006756747
2014-02-12 18:00:00,0.964541784
2014-02-12 20:00:00,1.166686368
2014-02-12 22:00:00,0.001157577
2014-02-13 00:00:00,0.001955508
2014-02-13 02:00:00,0.00182785
2014-02-13 04:00:00,0.000414026
2014-02-13 06:00:00,0.010190552
2014-02-13 08:00:00,0.001518756
2014-02-13 10:00:00,0.001893988
2014-02-13 12:00:00,0.000487035
2014-02-13 14:00:00,0.001149011
2014-02-13 16:00:00,0.000729946
2014-02-13 18:00:00,0.005325906
2014-02-13 20:00:00,0.000644016
2014-02-13 22:00:00,0.000720178
2014-02-14 00:00:00,0.000731057
2014-02-14 02:00:00,0.00048355
2014-02-14 04:00:00,0.000690825
2014-02-14 06:00:00,0.001604129
2014-02-14 08:00:00,0.007222574
2014-02-14 10:00:00,0.00448829
2014-02-14 12:00:00,0.011553674
2014-02-14 14:00:00,0.015630885
2014-02-14 16:00:00,0.000531037
2014-02-14 18:00:00,0.000603532
2014-02-14 20:00:00,0.000584884
2014-02-14 22:00:00,0.001289663
2014-02-15 00:00:00,0.000336493
2014-02-15 02:00:00,0.000336561
2014-02-15 04:00:00,0.000336782
2014-02-15 06:00:00,0.000336334
2014-02-15 08:00:00,0.000973345
2014-02-15 10:00:00,0.001419692
2014-02-15 12:00:00,0.002870812
2014-02-15 14:00:00,0.031303993
2014-02-15 16:00:00,6.054923863
2014-02-15 18:00:00,10.62535716
2014-02-15 20:00:00,11.76733358
2014-02-15 22:00:00,11.55540732
2014-03-04 00:00:00,1.536118045
2014-03-04 02:00:00,0.016457307
2014-03-04 04:00:00,0.102845042
2014-03-04 06:00:00,0.044776394
2014-03-04 08:00:00,0.052652035
2014-03-04 10:00:00,0.000529479
2014-03-04 12:00:00,0.000880218
2014-03-04 14:00:00,0.002944031
2014-03-04 16:00:00,0.021324343
2014-03-04 18:00:00,0.002886989
2014-03-04 20:00:00,0.000696941
2014-03-04 22:00:00,0.001408305
2014-03-05 00:00:00,0.001020672
2014-03-05 02:00:00,0.000547849
2014-03-05 04:00:00,0.000643123
2014-03-05 06:00:00,0.000347603
2014-03-05 08:00:00,0.000600201
2014-03-05 10:00:00,0.003008376
2014-03-05 12:00:00,0.000986899
2014-03-05 14:00:00,0.003259467
2014-03-05 16:00:00,0.001553824
2014-03-05 18:00:00,0.021581751
2014-03-05 20:00:00,0.000508666
2014-03-05 22:00:00,0.001880575
2014-03-06 00:00:00,0.003167738
2014-03-06 02:00:00,0.000798529
2014-03-06 04:00:00,0.0006295
2014-03-06 06:00:00,0.000332488
2014-03-06 08:00:00,0.000719969
2014-03-06 10:00:00,0.001563783
2014-03-06 12:00:00,0.002828779
2014-03-06 14:00:00,0.010348171
2014-03-06 16:00:00,0.001700426
2014-03-06 18:00:00,0.000614898
2014-03-06 20:00:00,0.003773881
2014-03-06 22:00:00,0.000962706
2014-03-07 00:00:00,0.025737712
2014-03-07 02:00:00,0.001568788
2014-03-07 04:00:00,0.00072964
2014-03-07 06:00:00,0.001493091
2014-03-07 08:00:00,0.001156189
2014-03-07 10:00:00,0.000498563
2014-03-07 12:00:00,0.002547821
2014-03-07 14:00:00,0.005016654
2014-03-07 16:00:00,0.003090916
2014-03-07 18:00:00,0.00090442
2014-03-07 20:00:00,0.007185658
2014-03-07 22:00:00,0.006896552
2014-03-24 00:00:00,0
2014-03-24 02:00:00,0
2014-03-24 04:00:00,0
2014-03-24 06:00:00,0
2014-03-24 08:00:00,0
2014-03-24 10:00:00,0
2014-03-24 12:00:00,0
2014-03-24 14:00:00,0
2014-03-24 16:00:00,0
2014-03-24 18:00:00,0
2014-03-24 20:00:00,0
2014-03-24 22:00:00,0
2014-03-25 00:00:00,0
2014-03-25 02:00:00,0
2014-03-25 04:00:00,0
2014-03-25 06:00:00,0
2014-03-25 08:00:00,0
2014-03-25 10:00:00,0
2014-03-25 12:00:00,0
2014-03-25 14:00:00,0
2014-03-25 16:00:00,0
2014-03-25 18:00:00,0
2014-03-25 20:00:00,0
2014-03-25 22:00:00,0
2014-03-26 00:00:00,0
2014-03-26 02:00:00,0
2014-03-26 04:00:00,0
2014-03-26 06:00:00,0
2014-03-26 08:00:00,0
2014-03-26 10:00:00,0
2014-03-26 12:00:00,0
2014-03-26 14:00:00,0
2014-03-26 16:00:00,0
2014-03-26 18:00:00,0
2014-03-26 20:00:00,0
2014-03-26 22:00:00,0
2014-03-27 00:00:00,0
2014-03-27 02:00:00,0
2014-03-27 04:00:00,0
2014-03-27 06:00:00,0
2014-03-27 08:00:00,0
2014-03-27 10:00:00,0
2014-03-27 12:00:00,0
2014-03-27 14:00:00,0
2014-03-27 16:00:00,0
2014-03-27 18:00:00,0
2014-03-27 20:00:00,0
2014-03-27 22:00:00,0
2014-04-13 00:00:00,0.00127338
2014-04-13 02:00:00,0.000698909
2014-04-13 04:00:00,0.001367161
2014-04-13 06:00:00,0.000933286
2014-04-13 08:00:00,0.000970826
2014-04-13 10:00:00,0.000446335
2014-04-13 12:00:00,0.002149328
2014-04-13 14:00:00,0.003073742
2014-04-13 16:00:00,0.001360132
2014-04-13 18:00:00,0.000770945
2014-04-13 20:00:00,0.00683519
2014-04-13 22:00:00,0.009914569
2014-04-14 00:00:00,0.001946107
2014-04-14 02:00:00,0.000611051
2014-04-14 04:00:00,0.003215706
2014-04-14 06:00:00,0.000575284
2014-04-14 08:00:00,0.000594147
2014-04-14 10:00:00,0.000652314
2014-04-14 12:00:00,0.001751514
2014-04-14 14:00:00,0.001549608
2014-04-14 16:00:00,0.001992215
2014-04-14 18:00:00,0.00261464
2014-04-14 20:00:00,0.000369382
2014-04-14 22:00:00,0.00159512
2014-04-15 00:00:00,0.001851104
2014-04-15 02:00:00,0.000670131
2014-04-15 04:00:00,0.011897896
2014-04-15 06:00:00,0.000638032
2014-04-15 08:00:00,0.001823951
2014-04-15 10:00:00,0.002446515
2014-04-15 12:00:00,0.002442803
2014-04-15 14:00:00,0.002421397
2014-04-15 16:00:00,0.018828811
2014-04-15 18:00:00,0.030524356
2014-04-15 20:00:00,0.002616912
2014-04-15 22:00:00,0.002970024
2014-04-16 00:00:00,0.010353309
2014-04-16 02:00:00,0.013308868
2014-04-16 04:00:00,0.024225125
2014-04-16 06:00:00,0.100523971
2014-04-16 08:00:00,0.002065874
2014-04-16 10:00:00,0.00673432
2014-04-16 12:00:00,0.000843695
2014-04-16 14:00:00,0.000930603
2014-04-16 16:00:00,0.005499575
2014-04-16 18:00:00,0.00069384
2014-04-16 20:00:00,0.024289235
2014-04-16 22:00:00,0.002170339
2014-05-03 00:00:00,0.000895563
2014-05-03 02:00:00,0.000900068
2014-05-03 04:00:00,0.000374426
2014-05-03 06:00:00,0.000713231
2014-05-03 08:00:00,0.000933804
2014-05-03 10:00:00,0.002866244
2014-05-03 12:00:00,0.000485669
2014-05-03 14:00:00,0.001446098
2014-05-03 16:00:00,0.000511283
2014-05-03 18:00:00,0.00155702
2014-05-03 20:00:00,0.000313727
2014-05-03 22:00:00,0.031370088
2014-05-04 00:00:00,0.000513761
2014-05-04 02:00:00,0.000518682
2014-05-04 04:00:00,0.004017593
2014-05-04 06:00:00,0.004116311
2014-05-04 08:00:00,0.001010233
2014-05-04 10:00:00,0.004170728
2014-05-04 12:00:00,0.003792094
2014-05-04 14:00:00,0.000802339
2014-05-04 16:00:00,0.003945428
2014-05-04 18:00:00,0.001287716
2014-05-04 20:00:00,0.000771461
2014-05-04 22:00:00,0.000537835
2014-05-05 00:00:00,0.001802067
2014-05-05 02:00:00,0.000804681
2014-05-05 04:00:00,0.0005918
2014-05-05 06:00:00,0.000648123
2014-05-05 08:00:00,0.000436046
2014-05-05 10:00:00,0.000858185
2014-05-05 12:00:00,0.000619007
2014-05-05 14:00:00,0.001707404
2014-05-05 16:00:00,0.001261227
2014-05-05 18:00:00,0.000720608
2014-05-05 20:00:00,0.005526906
2014-05-05 22:00:00,0.000496687
2014-05-06 00:00:00,0.00037892
2014-05-06 02:00:00,0.000652423
2014-05-06 04:00:00,0.001070778
2014-05-06 06:00:00,0.002584373
2014-05-06 08:00:00,0.004829107
2014-05-06 10:00:00,0.000775684
2014-05-06 12:00:00,0.001912302
2014-05-06 14:00:00,0.013755656
2014-05-06 16:00:00,0.190415733
2014-05-06 18:00:00,0.338651105
2014-05-06 20:00:00,1.757576838
2014-05-06 22:00:00,0.001543854
2014-05-23 00:00:00,0
2014-05-23 02:00:00,0
2014-05-23 04:00:00,0
2014-05-23 06:00:00,0
2014-05-23 08:00:00,0
2014-05-23 10:00:00,0
2014-05-23 12:00:00,0
2014-05-23 14:00:00,0
2014-05-23 16:00:00,0
2014-05-23 18:00:00,0
2014-05-23 20:00:00,0
2014-05-23 22:00:00,0
2014-05-24 00:00:00,0
2014-05-24 02:00:00,0
2014-05-24 04:00:00,0
2014-05-24 06:00:00,0
2014-05-24 08:00:00,0
2014-05-24 10:00:00,0
2014-05-24 12:00:00,0
2014-05-24 14:00:00,0
2014-05-24 16:00:00,0
2014-05-24 18:00:00,0
2014-05-24 20:00:00,0
2014-05-24 22:00:00,0
2014-05-25 00:00:00,0
2014-05-25 02:00:00,0
2014-05-25 04:00:00,0
2014-05-25 06:00:00,0
2014-05-25 08:00:00,0
2014-05-25 10:00:00,0
2014-05-25 12:00:00,0
2014-05-25 14:00:00,0
2014-05-25 16:00:00,0
2014-05-25 18:00:00,0
2014-05-25 20:00:00,0
2014-05-25 22:00:00,0
2014-05-26 00:00:00,0
2014-05-26 02:00:00,0
2014-05-26 04:00:00,0
2014-05-26 06:00:00,0
2014-05-26 08:00:00,0
2014-05-26 10:00:00,0
2014-05-26 12:00:00,0
2014-05-26 14:00:00,0
2014-05-26 16:00:00,0
2014-05-26 18:00:00,0
2014-05-26 20:00:00,0
2014-05-26 22:00:00,0
2014-06-12 00:00:00,0.001632448
2014-06-12 02:00:00,0.071818192
2014-06-12 04:00:00,0.001407538
2014-06-12 06:00:00,0.002174351
2014-06-12 08:00:00,0.007887761
2014-06-12 10:00:00,0.000340978
2014-06-12 12:00:00,0.01762196
2014-06-12 14:00:00,0.007471023
2014-06-12 16:00:00,0.002885093
2014-06-12 18:00:00,0.000603093
2014-06-12 20:00:00,0.005766216
2014-06-12 22:00:00,0.000562747
2014-06-13 00:00:00,0.00169252
2014-06-13 02:00:00,0.006500035
2014-06-13 04:00:00,0.001026648
2014-06-13 06:00:00,0.002189097
2014-06-13 08:00:00,0.015077239
2014-06-13 10:00:00,0.006225514
2014-06-13 12:00:00,0.013091642
2014-06-13 14:00:00,0.027975333
2014-06-13 16:00:00,0.001756535
2014-06-13 18:00:00,0.001397731
2014-06-13 20:00:00,0.000970138
2014-06-13 22:00:00,0.000629159
2014-06-14 00:00:00,0.000975519
2014-06-14 02:00:00,0.000328249
2014-06-14 04:00:00,0.000759329
2014-06-14 06:00:00,0.001850033
2014-06-14 08:00:00,0.000458005
2014-06-14 10:00:00,0.000418434
2014-06-14 12:00:00,0.001741989
2014-06-14 14:00:00,0.001522582
2014-06-14 16:00:00,0.000597266
2014-06-14 18:00:00,0.00071714
2014-06-14 20:00:00,0.010547602
2014-06-14 22:00:00,0.029591229
2014-06-15 00:00:00,0.034609371
2014-06-15 02:00:00,0.003318498
2014-06-15 04:00:00,0.001291353
2014-06-15 06:00:00,0.000807127
2014-06-15 08:00:00,0.00267118
2014-06-15 10:00:00,0.004023376
2014-06-15 12:00:00,0.001817611
2014-06-15 14:00:00,0.000744606
2014-06-15 16:00:00,0.00252165
2014-06-15 18:00:00,0.001360373
2014-06-15 20:00:00,4.95197827
2014-06-15 22:00:00,7.416459668
2014-07-02 00:00:00,0.005259363
2014-07-02 02:00:00,0.004042729
2014-07-02 04:00:00,0.006127243
2014-07-02 06:00:00,0.017873369
2014-07-02 08:00:00,0.000900871
2014-07-02 10:00:00,0.000685392
2014-07-02 12:00:00,0.036638831
2014-07-02 14:00:00,0.00927767
2014-07-02 16:00:00,0.010991463
2014-07-02 18:00:00,0.187003811
2014-07-02 20:00:00,6.551440393
2014-07-02 22:00:00,9.481495227
2014-07-03 00:00:00,9.969678705
2014-07-03 02:00:00,3.179894636
2014-07-03 04:00:00,0.056411056
2014-07-03 06:00:00,0.186025634
2014-07-03 08:00:00,0.000742257
2014-07-03 10:00:00,0.017832607
2014-07-03 12:00:00,0.005723069
2014-07-03 14:00:00,0.008222386
2014-07-03 16:00:00,0.012848372
2014-07-03 18:00:00,0.008557667
2014-07-03 20:00:00,0.144219009
2014-07-03 22:00:00,0.002468528
2014-07-04 00:00:00,0.001973795
2014-07-04 02:00:00,0.000991878
2014-07-04 04:00:00,0.018566583
2014-07-04 06:00:00,0.001498661
2014-07-04 08:00:00,0.000373026
2014-07-04 10:00:00,0.002160813
2014-07-04 12:00:00,0.00358185
2014-07-04 14:00:00,0.001557551
2014-07-04 16:00:00,0.001122165
2014-07-04 18:00:00,0.000989369
2014-07-04 20:00:00,0.000361209
2014-07-04 22:00:00,0.000338429
2014-07-05 00:00:00,0.000436832
2014-07-05 02:00:00,0.001587278
2014-07-05 04:00:00,0.001048379
2014-07-05 06:00:00,0.000538619
2014-07-05 08:00:00,0.010354839
2014-07-05 10:00:00,0.00099899
2014-07-05 12:00:00,0.000837238
2014-07-05 14:00:00,0.000760581
2014-07-05 16:00:00,0.000407146
2014-07-05 18:00:00,0.001026662
2014-07-05 20:00:00,0.006934766
2014-07-05 22:00:00,0.000878417
2014-07-22 00:00:00,0
2014-07-22 02:00:00,0
2014-07-22 04:00:00,0
2014-07-22 06:00:00,0
2014-07-22 08:00:00,0
2014-07-22 10:00:00,0
2014-07-22 12:00:00,0
2014-07-22 14:00:00,0
2014-07-22 16:00:00,0
2014-07-22 18:00:00,0
2014-07-22 20:00:00,0
2014-07-22 22:00:00,0
2014-07-23 00:00:00,0
2014-07-23 02:00:00,0
2014-07-23 04:00:00,0
2014-07-23 06:00:00,0
2014-07-23 08:00:00,0
2014-07-23 10:00:00,0
2014-07-23 12:00:00,0
2014-07-23 14:00:00,0
2014-07-23 16:00:00,0
2014-07-23 18:00:00,0
2014-07-23 20:00:00,0
2014-07-23 22:00:00,0
2014-07-24 00:00:00,0
2014-07-24 02:00:00,0
2014-07-24 04:00:00,0
2014-07-24 06:00:00,0
2014-07-24 08:00:00,0
2014-07-24 10:00:00,0
2014-07-24 12:00:00,0
2014-07-24 14:00:00,0
2014-07-24 16:00:00,0
2014-07-24 18:00:00,0
2014-07-24 20:00:00,0
2014-07-24 22:00:00,0
2014-07-25 00:00:00,0
2014-07-25 02:00:00,0
2014-07-25 04:00:00,0
2014-07-25 06:00:00,0
2014-07-25 08:00:00,0
2014-07-25 10:00:00,0
2014-07-25 12:00:00,0
2014-07-25 14:00:00,0
2014-07-25 16:00:00,0
2014-07-25 18:00:00,0
2014-07-25 20:00:00,0
2014-07-25 22:00:00,0
2014-08-11 00:00:00,0.000820441
2014-08-11 02:00:00,0.000745694
2014-08-11 04:00:00,0.001109062
2014-08-11 06:00:00,0.00033924
2014-08-11 08:00:00,0.000632734
2014-08-11 10:00:00,0.00132899
2014-08-11 12:00:00,0.001697166
2014-08-11 14:00:00,0.000936273
2014-08-11 16:00:00,0.000539875
2014-08-11 18:00:00,0.000707156
2014-08-11 20:00:00,0.006589845
2014-08-11 22:00:00,0.001469439
2014-08-12 00:00:00,0.005386751
2014-08-12 02:00:00,0.004550955
2014-08-12 04:00:00,0.000618801
2014-08-12 06:00:00,0.001025962
2014-08-12 08:00:00,0.000517045
2014-08-12 10:00:00,0.002174126
2014-08-12 12:00:00,0.00097642
2014-08-12 14:00:00,0.000745997
2014-08-12 16:00:00,0.002123993
2014-08-12 18:00:00,0.027849386
2014-08-12 20:00:00,0.001727029
2014-08-12 22:00:00,0.000713689
2014-08-13 00:00:00,0.000479266
2014-08-13 02:00:00,0.000637283
2014-08-13 04:00:00,0.000548105
2014-08-13 06:00:00,0.004357971
2014-08-13 08:00:00,0.00131447
2014-08-13 10:00:00,0.00094872
2014-08-13 12:00:00,0.002345182
2014-08-13 14:00:00,0.001561496
2014-08-13 16:00:00,0.000427077
2014-08-13 18:00:00,0.000360052
2014-08-13 20:00:00,0.000335565
2014-08-13 22:00:00,0.00062662
2014-08-14 00:00:00,0.000685986
2014-08-14 02:00:00,0.000685986
2014-08-14 04:00:00,0.000431434
2014-08-14 06:00:00,0.000375021
2014-08-14 08:00:00,0.000863491
2014-08-14 10:00:00,0.001078761
2014-08-14 12:00:00,0.002488593
2014-08-14 14:00:00,0.001510255
2014-08-14 16:00:00,0.000357471
2014-08-14 18:00:00,0.001095943
2014-08-14 20:00:00,0.002280153
2014-08-14 22:00:00,0.000421962
2014-08-31 00:00:00,0.023982937
2014-08-31 02:00:00,0.003164394
2014-08-31 04:00:00,0.00063585
2014-08-31 06:00:00,0.001181294
2014-08-31 08:00:00,0.003171395
2014-08-31 10:00:00,0.000814077
2014-08-31 12:00:00,0.031587945
2014-08-31 14:00:00,0.002898537
2014-08-31 16:00:00,0.00046309
2014-08-31 18:00:00,0.007128387
2014-08-31 20:00:00,0.002355408
2014-08-31 22:00:00,0.004842625
2014-09-01 00:00:00,0.005832793
2014-09-01 02:00:00,0.00130477
2014-09-01 04:00:00,0.001054963
2014-09-01 06:00:00,0.001709706
2014-09-01 08:00:00,0.010645001
2014-09-01 10:00:00,0.003926264
2014-09-01 12:00:00,0.000628805
2014-09-01 14:00:00,0.001858082
2014-09-01 16:00:00,0.001832054
2014-09-01 18:00:00,0.001959098
2014-09-01 20:00:00,0.004456045
2014-09-01 22:00:00,0.238139408
2014-09-02 00:00:00,0.001189628
2014-09-02 02:00:00,0.00129622
2014-09-02 04:00:00,0.000606992
2014-09-02 06:00:00,0.001744837
2014-09-02 08:00:00,0.002465456
2014-09-02 10:00:00,0.000703551
2014-09-02 12:00:00,0.002649093
2014-09-02 14:00:00,0.008377238
2014-09-02 16:00:00,0.084298921
2014-09-02 18:00:00,0.060081471
2014-09-02 20:00:00,0.001184103
2014-09-02 22:00:00,0.004101973
2014-09-03 00:00:00,0.004654291
2014-09-03 02:00:00,0.006579821
2014-09-03 04:00:00,0.000765984
2014-09-03 06:00:00,0.001068437
2014-09-03 08:00:00,0.000705923
2014-09-03 10:00:00,0.002207803
2014-09-03 12:00:00,0.008485182
2014-09-03 14:00:00,0.000959953
2014-09-03 16:00:00,0.001383124
2014-09-03 18:00:00,0.041709153
2014-09-03 20:00:00,0.001426538
2014-09-03 22:00:00,0.00320701
2014-09-20 00:00:00,0
2014-09-20 02:00:00,0
2014-09-20 04:00:00,0
2014-09-20 06:00:00,0
2014-09-20 08:00:00,0
2014-09-20 10:00:00,0
2014-09-20 12:00:00,0
2014-09-20 14:00:00,0
2014-09-20 16:00:00,0
2014-09-20 18:00:00,0
2014-09-20 20:00:00,0
2014-09-20 22:00:00,0
2014-09-21 00:00:00,0
2014-09-21 02:00:00,0
2014-09-21 04:00:00,0
2014-09-21 06:00:00,0
2014-09-21 08:00:00,0
2014-09-21 10:00:00,0
2014-09-21 12:00:00,0
2014-09-21 14:00:00,0
2014-09-21 16:00:00,0
2014-09-21 18:00:00,0
2014-09-21 20:00:00,0
2014-09-21 22:00:00,0
2014-09-22 00:00:00,0
2014-09-22 02:00:00,0
2014-09-22 04:00:00,0
2014-09-22 06:00:00,0
2014-09-22 08:00:00,0
2014-09-22 10:00:00,0
2014-09-22 12:00:00,0
2014-09-22 14:00:00,0
2014-09-22 16:00:00,0
2014-09-22 18:00:00,0
2014-09-22 20:00:00,0
2014-09-22 22:00:00,0
2014-09-23 00:00:00,0
2014-09-23 02:00:00,0
2014-09-23 04:00:00,0
2014-09-23 06:00:00,0
2014-09-23 08:00:00,0
2014-09-23 10:00:00,0
2014-09-23 12:00:00,0
2014-09-23 14:00:00,0
2014-09-23 16:00:00,0
2014-09-23 18:00:00,0
2014-09-23 20:00:00,0
2014-09-23 22:00:00,0
2014-10-10 00:00:00,0.000328868
2014-10-10 02:00:00,0.000328284
2014-10-10 04:00:00,0.000337833
2014-10-10 06:00:00,0.00033924
2014-10-10 08:00:00,0.002206421
2014-10-10 10:00:00,0.007718252
2014-10-10 12:00:00,0.000589443
2014-10-10 14:00:00,0.009564597
2014-10-10 16:00:00,0.030209817
2014-10-10 18:00:00,0.000344498
2014-10-10 20:00:00,0.000344183
2014-10-10 22:00:00,0.000428076
2014-10-11 00:00:00,0.000336325
2014-10-11 02:00:00,0.000385738
2014-10-11 04:00:00,0.000353562
2014-10-11 06:00:00,0.00035862
2014-10-11 08:00:00,0.000401778
2014-10-11 10:00:00,0.000802431
2014-10-11 12:00:00,0.00107546
2014-10-11 14:00:00,0.01305328
2014-10-11 16:00:00,0.004696713
2014-10-11 18:00:00,0.002413962
2014-10-11 20:00:00,0.046944156
2014-10-11 22:00:00,0.001696666
2014-10-12 00:00:00,0.44954254
2014-10-12 02:00:00,1.239793832
2014-10-12 04:00:00,10.14325835
2014-10-12 06:00:00,9.125952178
2014-10-12 08:00:00,5.697634092
