,yield
2013-12-16 18:00:00,6.184962741
2013-12-16 20:00:00,0
2013-12-16 22:00:00,0
2013-12-17 00:00:00,0
2013-12-17 02:00:00,0
2013-12-17 04:00:00,0
2013-12-17 06:00:00,3.850978623
2013-12-17 08:00:00,3.358879665
2013-12-17 10:00:00,0
2013-12-17 12:00:00,0
2013-12-17 14:00:00,0
2013-12-17 16:00:00,1.626553963
2013-12-17 18:00:00,3.688768101
2013-12-17 20:00:00,0
2013-12-17 22:00:00,0
2014-01-03 00:00:00,0
2014-01-03 02:00:00,0
2014-01-03 04:00:00,0
2014-01-03 06:00:00,0
2014-01-03 08:00:00,0
2014-01-03 10:00:00,0
2014-01-03 12:00:00,0
2014-01-03 14:00:00,0
2014-01-03 16:00:00,0
2014-01-03 18:00:00,0
2014-01-03 20:00:00,0
2014-01-03 22:00:00,0
2014-01-04 00:00:00,0
2014-01-04 02:00:00,0
2014-01-04 04:00:00,0
2014-01-04 06:00:00,0.027994983
2014-01-04 08:00:00,0
2014-01-04 10:00:00,0
2014-01-04 12:00:00,0
2014-01-04 14:00:00,0
2014-01-04 16:00:00,3.001050425
2014-01-04 18:00:00,6.4849303
2014-01-04 20:00:00,0
2014-01-04 22:00:00,0
2014-01-05 00:00:00,0
2014-01-05 02:00:00,0
2014-01-05 04:00:00,0
2014-01-05 06:00:00,0.129249595
2014-01-05 08:00:00,0
2014-01-05 10:00:00,0
2014-01-05 12:00:00,0
2014-01-05 14:00:00,0
2014-01-05 16:00:00,0
2014-01-05 18:00:00,0
2014-01-05 20:00:00,0
2014-01-05 22:00:00,0
2014-01-06 00:00:00,0
2014-01-06 02:00:00,0
2014-01-06 04:00:00,0
2014-01-06 06:00:00,0.073810012
2014-01-06 08:00:00,0.003743843
2014-01-06 10:00:00,0
2014-01-06 12:00:00,0
2014-01-06 14:00:00,0
2014-01-06 16:00:00,0
2014-01-06 18:00:00,0
2014-01-06 20:00:00,0
2014-01-06 22:00:00,0
2014-01-23 00:00:00,0
2014-01-23 02:00:00,0
2014-01-23 04:00:00,0
2014-01-23 06:00:00,0
2014-01-23 08:00:00,0
2014-01-23 10:00:00,0
2014-01-23 12:00:00,0
2014-01-23 14:00:00,0
2014-01-23 16:00:00,0
2014-01-23 18:00:00,0
2014-01-23 20:00:00,0
2014-01-23 22:00:00,0
2014-01-24 00:00:00,0
2014-01-24 02:00:00,0
2014-01-24 04:00:00,0
2014-01-24 06:00:00,0
2014-01-24 08:00:00,0
2014-01-24 10:00:00,0
2014-01-24 12:00:00,0
2014-01-24 14:00:00,0
2014-01-24 16:00:00,0
2014-01-24 18:00:00,0
2014-01-24 20:00:00,0
2014-01-24 22:00:00,0
2014-01-25 00:00:00,0
2014-01-25 02:00:00,0
2014-01-25 04:00:00,0
2014-01-25 06:00:00,0
2014-01-25 08:00:00,0
2014-01-25 10:00:00,0
2014-01-25 12:00:00,0
2014-01-25 14:00:00,0
2014-01-25 16:00:00,0
2014-01-25 18:00:00,0
2014-01-25 20:00:00,0
2014-01-25 22:00:00,0
2014-01-26 00:00:00,0
2014-01-26 02:00:00,0
2014-01-26 04:00:00,0
2014-01-26 06:00:00,0
2014-01-26 08:00:00,0
2014-01-26 10:00:00,0
2014-01-26 12:00:00,0
2014-01-26 14:00:00,0
2014-01-26 16:00:00,0
2014-01-26 18:00:00,0
2014-01-26 20:00:00,0
2014-01-26 22:00:00,0
2014-02-12 00:00:00,0
2014-02-12 02:00:00,0
2014-02-12 04:00:00,0
2014-02-12 06:00:00,0.131737213
2014-02-12 08:00:00,0.343561278
2014-02-12 10:00:00,0
2014-02-12 12:00:00,0
2014-02-12 14:00:00,0.052638879
2014-02-12 16:00:00,0
2014-02-12 18:00:00,2.608484582
2014-02-12 20:00:00,0
2014-02-12 22:00:00,0
2014-02-13 00:00:00,0
2014-02-13 02:00:00,0
2014-02-13 04:00:00,0
2014-02-13 06:00:00,0.046556082
2014-02-13 08:00:00,0
2014-02-13 10:00:00,0
2014-02-13 12:00:00,0
2014-02-13 14:00:00,0
2014-02-13 16:00:00,0
2014-02-13 18:00:00,0.009811508
2014-02-13 20:00:00,0
2014-02-13 22:00:00,0
2014-02-14 00:00:00,0
2014-02-14 02:00:00,0
2014-02-14 04:00:00,0
2014-02-14 06:00:00,0
2014-02-14 08:00:00,0.491260135
2014-02-14 10:00:00,0
2014-02-14 12:00:00,0.078094453
2014-02-14 14:00:00,0
2014-02-14 16:00:00,0
2014-02-14 18:00:00,0
2014-02-14 20:00:00,0
2014-02-14 22:00:00,0
2014-02-15 00:00:00,0
2014-02-15 02:00:00,0
2014-02-15 04:00:00,0
2014-02-15 06:00:00,0
2014-02-15 08:00:00,0.431426469
2014-02-15 10:00:00,0
2014-02-15 12:00:00,0
2014-02-15 14:00:00,1.027471059
2014-02-15 16:00:00,6.07141972
2014-02-15 18:00:00,7.754511686
2014-02-15 20:00:00,0
2014-02-15 22:00:00,0
2014-03-04 00:00:00,0
2014-03-04 02:00:00,0
2014-03-04 04:00:00,0
2014-03-04 06:00:00,0.790953513
2014-03-04 08:00:00,0.662724813
2014-03-04 10:00:00,0.104883843
2014-03-04 12:00:00,0
2014-03-04 14:00:00,0
2014-03-04 16:00:00,0
2014-03-04 18:00:00,0
2014-03-04 20:00:00,0
2014-03-04 22:00:00,0
2014-03-05 00:00:00,0
2014-03-05 02:00:00,0
2014-03-05 04:00:00,0
2014-03-05 06:00:00,0.007329126
2014-03-05 08:00:00,0.311207914
2014-03-05 10:00:00,0.225886209
2014-03-05 12:00:00,0
2014-03-05 14:00:00,0
2014-03-05 16:00:00,0
2014-03-05 18:00:00,0
2014-03-05 20:00:00,0
2014-03-05 22:00:00,0
2014-03-06 00:00:00,0
2014-03-06 02:00:00,0
2014-03-06 04:00:00,0
2014-03-06 06:00:00,0
2014-03-06 08:00:00,0.077744308
2014-03-06 10:00:00,0.072338895
2014-03-06 12:00:00,0
2014-03-06 14:00:00,0
2014-03-06 16:00:00,0
2014-03-06 18:00:00,0
2014-03-06 20:00:00,0
2014-03-06 22:00:00,0
2014-03-07 00:00:00,0
2014-03-07 02:00:00,0
2014-03-07 04:00:00,0
2014-03-07 06:00:00,0
2014-03-07 08:00:00,0.654548741
2014-03-07 10:00:00,0
2014-03-07 12:00:00,0.198077161
2014-03-07 14:00:00,0.346350253
2014-03-07 16:00:00,0.114611775
2014-03-07 18:00:00,0.046156287
2014-03-07 20:00:00,0
2014-03-07 22:00:00,0
2014-03-24 00:00:00,0
2014-03-24 02:00:00,0
2014-03-24 04:00:00,0
2014-03-24 06:00:00,0
2014-03-24 08:00:00,0
2014-03-24 10:00:00,0
2014-03-24 12:00:00,0
2014-03-24 14:00:00,0
2014-03-24 16:00:00,0
2014-03-24 18:00:00,0
2014-03-24 20:00:00,0
2014-03-24 22:00:00,0
2014-03-25 00:00:00,0
2014-03-25 02:00:00,0
2014-03-25 04:00:00,0
2014-03-25 06:00:00,0
2014-03-25 08:00:00,0
2014-03-25 10:00:00,0
2014-03-25 12:00:00,0
2014-03-25 14:00:00,0
2014-03-25 16:00:00,0
2014-03-25 18:00:00,0
2014-03-25 20:00:00,0
2014-03-25 22:00:00,0
2014-03-26 00:00:00,0
2014-03-26 02:00:00,0
2014-03-26 04:00:00,0
2014-03-26 06:00:00,0
2014-03-26 08:00:00,0
2014-03-26 10:00:00,0
2014-03-26 12:00:00,0
2014-03-26 14:00:00,0
2014-03-26 16:00:00,0
2014-03-26 18:00:00,0
2014-03-26 20:00:00,0
2014-03-26 22:00:00,0
2014-03-27 00:00:00,0
2014-03-27 02:00:00,0
2014-03-27 04:00:00,0
2014-03-27 06:00:00,0
2014-03-27 08:00:00,0
2014-03-27 10:00:00,0
2014-03-27 12:00:00,0
2014-03-27 14:00:00,0
2014-03-27 16:00:00,0
2014-03-27 18:00:00,0
2014-03-27 20:00:00,0
2014-03-27 22:00:00,0
2014-04-13 00:00:00,0
2014-04-13 02:00:00,0
2014-04-13 04:00:00,0
2014-04-13 06:00:00,0.090793968
2014-04-13 08:00:00,0
2014-04-13 10:00:00,0
2014-04-13 12:00:00,0
2014-04-13 14:00:00,0
2014-04-13 16:00:00,0
2014-04-13 18:00:00,0
2014-04-13 20:00:00,0
2014-04-13 22:00:00,0
2014-04-14 00:00:00,0
2014-04-14 02:00:00,0
2014-04-14 04:00:00,0
2014-04-14 06:00:00,0.345767061
2014-04-14 08:00:00,0.333919846
2014-04-14 10:00:00,0
2014-04-14 12:00:00,0
2014-04-14 14:00:00,0
2014-04-14 16:00:00,0
2014-04-14 18:00:00,0
2014-04-14 20:00:00,0
2014-04-14 22:00:00,0
2014-04-15 00:00:00,0
2014-04-15 02:00:00,0
2014-04-15 04:00:00,0
2014-04-15 06:00:00,0.451941054
2014-04-15 08:00:00,0.228967575
2014-04-15 10:00:00,0
2014-04-15 12:00:00,0
2014-04-15 14:00:00,0
2014-04-15 16:00:00,0.114981194
2014-04-15 18:00:00,0.150322891
2014-04-15 20:00:00,0
2014-04-15 22:00:00,0
2014-04-16 00:00:00,0
2014-04-16 02:00:00,0
2014-04-16 04:00:00,0
2014-04-16 06:00:00,1.16190157
2014-04-16 08:00:00,0.062251379
2014-04-16 10:00:00,0
2014-04-16 12:00:00,0
2014-04-16 14:00:00,0
2014-04-16 16:00:00,0
2014-04-16 18:00:00,0
2014-04-16 20:00:00,0
2014-04-16 22:00:00,0
2014-05-03 00:00:00,0
2014-05-03 02:00:00,0
2014-05-03 04:00:00,0
2014-05-03 06:00:00,0.404740198
2014-05-03 08:00:00,0.43293792
2014-05-03 10:00:00,0.203524396
2014-05-03 12:00:00,0
2014-05-03 14:00:00,0
2014-05-03 16:00:00,0.149371912
2014-05-03 18:00:00,0.602682831
2014-05-03 20:00:00,0
2014-05-03 22:00:00,0
2014-05-04 00:00:00,0
2014-05-04 02:00:00,0
2014-05-04 04:00:00,0
2014-05-04 06:00:00,0.448473512
2014-05-04 08:00:00,0.388076284
2014-05-04 10:00:00,0.039336777
2014-05-04 12:00:00,0
2014-05-04 14:00:00,0
2014-05-04 16:00:00,0
2014-05-04 18:00:00,0
2014-05-04 20:00:00,0
2014-05-04 22:00:00,0
2014-05-05 00:00:00,0
2014-05-05 02:00:00,0
2014-05-05 04:00:00,0
2014-05-05 06:00:00,0.119736868
2014-05-05 08:00:00,0.091632124
2014-05-05 10:00:00,0.010790218
2014-05-05 12:00:00,0
2014-05-05 14:00:00,0
2014-05-05 16:00:00,0
2014-05-05 18:00:00,0
2014-05-05 20:00:00,0
2014-05-05 22:00:00,0
2014-05-06 00:00:00,0
2014-05-06 02:00:00,0
2014-05-06 04:00:00,0
2014-05-06 06:00:00,0.785495826
2014-05-06 08:00:00,0.563787774
2014-05-06 10:00:00,0
2014-05-06 12:00:00,0
2014-05-06 14:00:00,0.479218994
2014-05-06 16:00:00,0
2014-05-06 18:00:00,2.308313934
2014-05-06 20:00:00,0
2014-05-06 22:00:00,0
2014-05-23 00:00:00,0
2014-05-23 02:00:00,0
2014-05-23 04:00:00,0
2014-05-23 06:00:00,0
2014-05-23 08:00:00,0
2014-05-23 10:00:00,0
2014-05-23 12:00:00,0
2014-05-23 14:00:00,0
2014-05-23 16:00:00,0
2014-05-23 18:00:00,0
2014-05-23 20:00:00,0
2014-05-23 22:00:00,0
2014-05-24 00:00:00,0
2014-05-24 02:00:00,0
2014-05-24 04:00:00,0
2014-05-24 06:00:00,0
2014-05-24 08:00:00,0
2014-05-24 10:00:00,0
2014-05-24 12:00:00,0
2014-05-24 14:00:00,0
2014-05-24 16:00:00,0
2014-05-24 18:00:00,0
2014-05-24 20:00:00,0
2014-05-24 22:00:00,0
2014-05-25 00:00:00,0
2014-05-25 02:00:00,0
2014-05-25 04:00:00,0
2014-05-25 06:00:00,0
2014-05-25 08:00:00,0
2014-05-25 10:00:00,0
2014-05-25 12:00:00,0
2014-05-25 14:00:00,0
2014-05-25 16:00:00,0
2014-05-25 18:00:00,0
2014-05-25 20:00:00,0
2014-05-25 22:00:00,0
2014-05-26 00:00:00,0
2014-05-26 02:00:00,0
2014-05-26 04:00:00,0
2014-05-26 06:00:00,0
2014-05-26 08:00:00,0
2014-05-26 10:00:00,0
2014-05-26 12:00:00,0
2014-05-26 14:00:00,0
2014-05-26 16:00:00,0
2014-05-26 18:00:00,0
2014-05-26 20:00:00,0
2014-05-26 22:00:00,0
2014-06-12 00:00:00,0
2014-06-12 02:00:00,0
2014-06-12 04:00:00,0
2014-06-12 06:00:00,1.539654283
2014-06-12 08:00:00,1.532885571
2014-06-12 10:00:00,0.689011702
2014-06-12 12:00:00,0.400634892
2014-06-12 14:00:00,0.38039483
2014-06-12 16:00:00,0
2014-06-12 18:00:00,0
2014-06-12 20:00:00,0
2014-06-12 22:00:00,0
2014-06-13 00:00:00,0
2014-06-13 02:00:00,0
2014-06-13 04:00:00,0
2014-06-13 06:00:00,1.196034147
2014-06-13 08:00:00,0.975798234
2014-06-13 10:00:00,0.958525941
2014-06-13 12:00:00,0.401169562
2014-06-13 14:00:00,0
2014-06-13 16:00:00,0
2014-06-13 18:00:00,0.07947751
2014-06-13 20:00:00,0
2014-06-13 22:00:00,0
2014-06-14 00:00:00,0
2014-06-14 02:00:00,0
2014-06-14 04:00:00,0
2014-06-14 06:00:00,0.212667545
2014-06-14 08:00:00,0
2014-06-14 10:00:00,0
2014-06-14 12:00:00,0
2014-06-14 14:00:00,0
2014-06-14 16:00:00,0
2014-06-14 18:00:00,0
2014-06-14 20:00:00,0
2014-06-14 22:00:00,0
2014-06-15 00:00:00,0
2014-06-15 02:00:00,0
2014-06-15 04:00:00,0
2014-06-15 06:00:00,0.25856542
2014-06-15 08:00:00,0.437394059
2014-06-15 10:00:00,0
2014-06-15 12:00:00,0
2014-06-15 14:00:00,0
2014-06-15 16:00:00,0
2014-06-15 18:00:00,0.085133968
2014-06-15 20:00:00,0
2014-06-15 22:00:00,0
2014-07-02 00:00:00,0
2014-07-02 02:00:00,0
2014-07-02 04:00:00,0
2014-07-02 06:00:00,0.62802733
2014-07-02 08:00:00,0.406435042
2014-07-02 10:00:00,0.300230285
2014-07-02 12:00:00,0.252074896
2014-07-02 14:00:00,0.322329899
2014-07-02 16:00:00,0.462336267
2014-07-02 18:00:00,0
2014-07-02 20:00:00,0
2014-07-02 22:00:00,0
2014-07-03 00:00:00,0
2014-07-03 02:00:00,0
2014-07-03 04:00:00,0
2014-07-03 06:00:00,0.403340868
2014-07-03 08:00:00,0.120464506
2014-07-03 10:00:00,0
2014-07-03 12:00:00,0
2014-07-03 14:00:00,0
2014-07-03 16:00:00,0
2014-07-03 18:00:00,0
2014-07-03 20:00:00,0
2014-07-03 22:00:00,0
2014-07-04 00:00:00,0
2014-07-04 02:00:00,0
2014-07-04 04:00:00,0
2014-07-04 06:00:00,0
2014-07-04 08:00:00,0
2014-07-04 10:00:00,0
2014-07-04 12:00:00,0
2014-07-04 14:00:00,0
2014-07-04 16:00:00,0
2014-07-04 18:00:00,0
2014-07-04 20:00:00,0
2014-07-04 22:00:00,0
2014-07-05 00:00:00,0
2014-07-05 02:00:00,0
2014-07-05 04:00:00,0
2014-07-05 06:00:00,0
2014-07-05 08:00:00,0
2014-07-05 10:00:00,0
2014-07-05 12:00:00,0
2014-07-05 14:00:00,0
2014-07-05 16:00:00,0
2014-07-05 18:00:00,0
2014-07-05 20:00:00,0
2014-07-05 22:00:00,0
2014-07-22 00:00:00,0
2014-07-22 02:00:00,0
2014-07-22 04:00:00,0
2014-07-22 06:00:00,0
2014-07-22 08:00:00,0
2014-07-22 10:00:00,0
2014-07-22 12:00:00,0
2014-07-22 14:00:00,0
2014-07-22 16:00:00,0
2014-07-22 18:00:00,0
2014-07-22 20:00:00,0
2014-07-22 22:00:00,0
2014-07-23 00:00:00,0
2014-07-23 02:00:00,0
2014-07-23 04:00:00,0
2014-07-23 06:00:00,0
2014-07-23 08:00:00,0
2014-07-23 10:00:00,0
2014-07-23 12:00:00,0
2014-07-23 14:00:00,0
2014-07-23 16:00:00,0
2014-07-23 18:00:00,0
2014-07-23 20:00:00,0
2014-07-23 22:00:00,0
2014-07-24 00:00:00,0
2014-07-24 02:00:00,0
2014-07-24 04:00:00,0
2014-07-24 06:00:00,0
2014-07-24 08:00:00,0
2014-07-24 10:00:00,0
2014-07-24 12:00:00,0
2014-07-24 14:00:00,0
2014-07-24 16:00:00,0
2014-07-24 18:00:00,0
2014-07-24 20:00:00,0
2014-07-24 22:00:00,0
2014-07-25 00:00:00,0
2014-07-25 02:00:00,0
2014-07-25 04:00:00,0
2014-07-25 06:00:00,0
2014-07-25 08:00:00,0
2014-07-25 10:00:00,0
2014-07-25 12:00:00,0
2014-07-25 14:00:00,0
2014-07-25 16:00:00,0
2014-07-25 18:00:00,0
2014-07-25 20:00:00,0
2014-07-25 22:00:00,0
2014-08-11 00:00:00,0
2014-08-11 02:00:00,0
2014-08-11 04:00:00,0
2014-08-11 06:00:00,0
2014-08-11 08:00:00,0
2014-08-11 10:00:00,0.106702171
2014-08-11 12:00:00,0
2014-08-11 14:00:00,0
2014-08-11 16:00:00,0
2014-08-11 18:00:00,0
2014-08-11 20:00:00,0
2014-08-11 22:00:00,0
2014-08-12 00:00:00,0
2014-08-12 02:00:00,0
2014-08-12 04:00:00,0
2014-08-12 06:00:00,0.467286721
2014-08-12 08:00:00,0.270387292
2014-08-12 10:00:00,0
2014-08-12 12:00:00,0
2014-08-12 14:00:00,0
2014-08-12 16:00:00,0
2014-08-12 18:00:00,0
2014-08-12 20:00:00,0
2014-08-12 22:00:00,0
2014-08-13 00:00:00,0
2014-08-13 02:00:00,0
2014-08-13 04:00:00,0
2014-08-13 06:00:00,0
2014-08-13 08:00:00,0.210175497
2014-08-13 10:00:00,0
2014-08-13 12:00:00,0
2014-08-13 14:00:00,0
2014-08-13 16:00:00,0
2014-08-13 18:00:00,0
2014-08-13 20:00:00,0
2014-08-13 22:00:00,0
2014-08-14 00:00:00,0
2014-08-14 02:00:00,0
2014-08-14 04:00:00,0
2014-08-14 06:00:00,0.04443772
2014-08-14 08:00:00,0
2014-08-14 10:00:00,0
2014-08-14 12:00:00,0
2014-08-14 14:00:00,0
2014-08-14 16:00:00,0
2014-08-14 18:00:00,0
2014-08-14 20:00:00,0
2014-08-14 22:00:00,0
2014-08-31 00:00:00,0
2014-08-31 02:00:00,0
2014-08-31 04:00:00,0
2014-08-31 06:00:00,0.230642935
2014-08-31 08:00:00,0
2014-08-31 10:00:00,0
2014-08-31 12:00:00,0
2014-08-31 14:00:00,0
2014-08-31 16:00:00,0
2014-08-31 18:00:00,0
2014-08-31 20:00:00,0
2014-08-31 22:00:00,0
2014-09-01 00:00:00,0
2014-09-01 02:00:00,0
2014-09-01 04:00:00,0
2014-09-01 06:00:00,0.241619252
2014-09-01 08:00:00,0
2014-09-01 10:00:00,0
2014-09-01 12:00:00,0
2014-09-01 14:00:00,0
2014-09-01 16:00:00,0
2014-09-01 18:00:00,0.312329412
2014-09-01 20:00:00,0
2014-09-01 22:00:00,0
2014-09-02 00:00:00,0
2014-09-02 02:00:00,0
2014-09-02 04:00:00,0
2014-09-02 06:00:00,0
2014-09-02 08:00:00,0.391545999
2014-09-02 10:00:00,0.060273011
2014-09-02 12:00:00,0
2014-09-02 14:00:00,0
2014-09-02 16:00:00,0
2014-09-02 18:00:00,0.005137523
2014-09-02 20:00:00,0
2014-09-02 22:00:00,0
2014-09-03 00:00:00,0
2014-09-03 02:00:00,0
2014-09-03 04:00:00,0
2014-09-03 06:00:00,0
2014-09-03 08:00:00,0.121364
2014-09-03 10:00:00,0.053289917
2014-09-03 12:00:00,0
2014-09-03 14:00:00,0
2014-09-03 16:00:00,0
2014-09-03 18:00:00,0
2014-09-03 20:00:00,0
2014-09-03 22:00:00,0
2014-09-20 00:00:00,0
2014-09-20 02:00:00,0
2014-09-20 04:00:00,0
2014-09-20 06:00:00,0
2014-09-20 08:00:00,0
2014-09-20 10:00:00,0
2014-09-20 12:00:00,0
2014-09-20 14:00:00,0
2014-09-20 16:00:00,0
2014-09-20 18:00:00,0
2014-09-20 20:00:00,0
2014-09-20 22:00:00,0
2014-09-21 00:00:00,0
2014-09-21 02:00:00,0
2014-09-21 04:00:00,0
2014-09-21 06:00:00,0
2014-09-21 08:00:00,0
2014-09-21 10:00:00,0
2014-09-21 12:00:00,0
2014-09-21 14:00:00,0
2014-09-21 16:00:00,0
2014-09-21 18:00:00,0
2014-09-21 20:00:00,0
2014-09-21 22:00:00,0
2014-09-22 00:00:00,0
2014-09-22 02:00:00,0
2014-09-22 04:00:00,0
2014-09-22 06:00:00,0
2014-09-22 08:00:00,0
2014-09-22 10:00:00,0
2014-09-22 12:00:00,0
2014-09-22 14:00:00,0
2014-09-22 16:00:00,0
2014-09-22 18:00:00,0
2014-09-22 20:00:00,0
2014-09-22 22:00:00,0
2014-09-23 00:00:00,0
2014-09-23 02:00:00,0
2014-09-23 04:00:00,0
2014-09-23 06:00:00,0
2014-09-23 08:00:00,0
2014-09-23 10:00:00,0
2014-09-23 12:00:00,0
2014-09-23 14:00:00,0
2014-09-23 16:00:00,0
2014-09-23 18:00:00,0
2014-09-23 20:00:00,0
2014-09-23 22:00:00,0
2014-10-10 00:00:00,0
2014-10-10 02:00:00,0
2014-10-10 04:00:00,0
2014-10-10 06:00:00,0
2014-10-10 08:00:00,0.220666834
2014-10-10 10:00:00,0
2014-10-10 12:00:00,0
2014-10-10 14:00:00,0
2014-10-10 16:00:00,0.183262404
2014-10-10 18:00:00,0
2014-10-10 20:00:00,0
2014-10-10 22:00:00,0
2014-10-11 00:00:00,0
2014-10-11 02:00:00,0
2014-10-11 04:00:00,0
2014-10-11 06:00:00,0.109760654
2014-10-11 08:00:00,0
2014-10-11 10:00:00,0
2014-10-11 12:00:00,0
2014-10-11 14:00:00,0
2014-10-11 16:00:00,0
2014-10-11 18:00:00,0
2014-10-11 20:00:00,0
2014-10-11 22:00:00,0
2014-10-12 00:00:00,0
2014-10-12 02:00:00,0
2014-10-12 04:00:00,0
2014-10-12 06:00:00,6.149805197
2014-10-12 08:00:00,5.431541024
2014-10-12 10:00:00,1.411623567
2014-10-12 12:00:00,0.31838205
2014-10-12 14:00:00,0.163206611
2014-10-12 16:00:00,0.041896417
2014-10-12 18:00:00,0.157553333
2014-10-12 20:00:00,0
2014-10-12 22:00:00,0
2014-10-13 00:00:00,0
2014-10-13 02:00:00,0
2014-10-13 04:00:00,0
2014-10-13 06:00:00,0
2014-10-13 08:00:00,3.346826229
2014-10-13 10:00:00,0.688310429
2014-10-13 12:00:00,0
2014-10-13 14:00:00,0.298350937
2014-10-13 16:00:00,0.410656474
2014-10-13 18:00:00,0.979042706
2014-10-13 20:00:00,0
2014-10-13 22:00:00,0
2014-12-09 00:00:00,0
2014-12-09 02:00:00,0
2014-12-09 04:00:00,0
2014-12-09 06:00:00,0.42317109
2014-12-09 08:00:00,0.181672379
2014-12-09 10:00:00,0
2014-12-09 12:00:00,0
2014-12-09 14:00:00,0
2014-12-09 16:00:00,0
2014-12-09 18:00:00,0
2014-12-09 20:00:00,0
2014-12-09 22:00:00,0
2014-12-10 00:00:00,0
2014-12-10 02:00:00,0
2014-12-10 04:00:00,0
2014-12-10 06:00:00,0
2014-12-10 08:00:00,0
2014-12-10 10:00:00,0
2014-12-10 12:00:00,0
2014-12-10 14:00:00,0
2014-12-10 16:00:00,0
2014-12-10 18:00:00,0.432394933
2014-12-10 20:00:00,0
2014-12-10 22:00:00,0
2014-12-11 00:00:00,0
2014-12-11 02:00:00,0
2014-12-11 04:00:00,0
2014-12-11 06:00:00,0.225714662
2014-12-11 08:00:00,0.270902235
2014-12-11 10:00:00,0
2014-12-11 12:00:00,0
2014-12-11 14:00:00,0
2014-12-11 16:00:00,0
2014-12-11 18:00:00,0
2014-12-11 20:00:00,0
2014-12-11 22:00:00,0
2014-12-12 00:00:00,0
2014-12-12 02:00:00,0
2014-12-12 04:00:00,0
2014-12-12 06:00:00,0.077034603
2014-12-12 08:00:00,0.134530734
2014-12-12 10:00:00,0
2014-12-12 12:00:00,0
2014-12-12 14:00:00,0
2014-12-12 16:00:00,0
2014-12-12 18:00:00,0
2014-12-12 20:00:00,0
2014-12-12 22:00:00,0
2014-12-29 00:00:00,0
2014-12-29 02:00:00,0
2014-12-29 04:00:00,0
2014-12-29 06:00:00,0
2014-12-29 08:00:00,0
2014-12-29 10:00:00,0
2014-12-29 12:00:00,0
2014-12-29 14:00:00,0
2014-12-29 16:00:00,0
2014-12-29 18:00:00,0
2014-12-29 20:00:00,0
2014-12-29 22:00:00,0
2014-12-30 00:00:00,0
2014-12-30 02:00:00,0
2014-12-30 04:00:00,0
2014-12-30 06:00:00,0
2014-12-30 08:00:00,0
2014-12-30 10:00:00,0
2014-12-30 12:00:00,0
2014-12-30 14:00:00,0
2014-12-30 16:00:00,0
2014-12-30 18:00:00,0
2014-12-30 20:00:00,0
2014-12-30 22:00:00,0
2014-12-31 00:00:00,0
2014-12-31 02:00:00,0
2014-12-31 04:00:00,0
2014-12-31 06:00:00,0
2014-12-31 08:00:00,0
2014-12-31 10:00:00,0
2014-12-31 12:00:00,0
2014-12-31 14:00:00,0
2014-12-31 16:00:00,0
2014-12-31 18:00:00,0
2014-12-31 20:00:00,0
