,yield
2013-12-16 06:00:00,1.010582116
2013-12-16 08:00:00,1.826472295
2013-12-16 10:00:00,0.81221976
2013-12-16 12:00:00,1.258401021
2013-12-16 14:00:00,0.915738062
2013-12-16 16:00:00,1.628933247
2013-12-16 18:00:00,1.904160174
2013-12-16 20:00:00,0
2013-12-16 22:00:00,0
2013-12-17 00:00:00,0
2013-12-17 02:00:00,0
2013-12-17 04:00:00,0
2013-12-17 06:00:00,1.433898296
2013-12-17 08:00:00,1.079074304
2013-12-17 10:00:00,0.159550987
2013-12-17 12:00:00,0
2013-12-17 14:00:00,0
2013-12-17 16:00:00,0
2013-12-17 18:00:00,0.086471577
2013-12-17 20:00:00,0
2013-12-17 22:00:00,0
2014-01-03 00:00:00,0
2014-01-03 02:00:00,0
2014-01-03 04:00:00,0
2014-01-03 06:00:00,1.622464232
2014-01-03 08:00:00,1.253593964
2014-01-03 10:00:00,0.063781064
2014-01-03 12:00:00,0
2014-01-03 14:00:00,0
2014-01-03 16:00:00,0
2014-01-03 18:00:00,0
2014-01-03 20:00:00,0
2014-01-03 22:00:00,0
2014-01-04 00:00:00,0
2014-01-04 02:00:00,0
2014-01-04 04:00:00,0
2014-01-04 06:00:00,1.990710386
2014-01-04 08:00:00,1.749418585
2014-01-04 10:00:00,0.029906133
2014-01-04 12:00:00,0
2014-01-04 14:00:00,0
2014-01-04 16:00:00,0.067713682
2014-01-04 18:00:00,0.54302534
2014-01-04 20:00:00,0
2014-01-04 22:00:00,0
2014-01-05 00:00:00,0
2014-01-05 02:00:00,0
2014-01-05 04:00:00,0
2014-01-05 06:00:00,2.08440975
2014-01-05 08:00:00,1.809182824
2014-01-05 10:00:00,1.115180666
2014-01-05 12:00:00,0
2014-01-05 14:00:00,0
2014-01-05 16:00:00,0
2014-01-05 18:00:00,0
2014-01-05 20:00:00,0
2014-01-05 22:00:00,0
2014-01-06 00:00:00,0
2014-01-06 02:00:00,0
2014-01-06 04:00:00,0
2014-01-06 06:00:00,1.763980526
2014-01-06 08:00:00,0
2014-01-06 10:00:00,0.430440665
2014-01-06 12:00:00,0
2014-01-06 14:00:00,0.646526282
2014-01-06 16:00:00,0.420942715
2014-01-06 18:00:00,0.181279408
2014-01-06 20:00:00,0
2014-01-06 22:00:00,0
2014-01-23 00:00:00,0
2014-01-23 02:00:00,0
2014-01-23 04:00:00,0
2014-01-23 06:00:00,2.378183664
2014-01-23 08:00:00,2.398915626
2014-01-23 10:00:00,1.884058855
2014-01-23 12:00:00,1.534513042
2014-01-23 14:00:00,1.600110334
2014-01-23 16:00:00,1.633122453
2014-01-23 18:00:00,1.880057632
2014-01-23 20:00:00,0
2014-01-23 22:00:00,0
2014-01-24 00:00:00,0
2014-01-24 02:00:00,0
2014-01-24 04:00:00,0
2014-01-24 06:00:00,1.915935556
2014-01-24 08:00:00,1.430209181
2014-01-24 10:00:00,0
2014-01-24 12:00:00,0
2014-01-24 14:00:00,0.059751114
2014-01-24 16:00:00,0
2014-01-24 18:00:00,0.095224336
2014-01-24 20:00:00,0
2014-01-24 22:00:00,0
2014-01-25 00:00:00,0
2014-01-25 02:00:00,0
2014-01-25 04:00:00,0
2014-01-25 06:00:00,1.695703061
2014-01-25 08:00:00,1.970929988
2014-01-25 10:00:00,0.408132784
2014-01-25 12:00:00,0
2014-01-25 14:00:00,0
2014-01-25 16:00:00,0
2014-01-25 18:00:00,0.543848649
2014-01-25 20:00:00,0
2014-01-25 22:00:00,0
2014-01-26 00:00:00,0
2014-01-26 02:00:00,0
2014-01-26 04:00:00,0
2014-01-26 06:00:00,2.330208849
2014-01-26 08:00:00,0
2014-01-26 10:00:00,0.785089482
2014-01-26 12:00:00,0
2014-01-26 14:00:00,0
2014-01-26 16:00:00,0
2014-01-26 18:00:00,0
2014-01-26 20:00:00,0
2014-01-26 22:00:00,0
2014-02-12 00:00:00,0
2014-02-12 02:00:00,0
2014-02-12 04:00:00,0
2014-02-12 06:00:00,2.020923208
2014-02-12 08:00:00,1.894111157
2014-02-12 10:00:00,0.455303005
2014-02-12 12:00:00,0.367634187
2014-02-12 14:00:00,0.082640822
2014-02-12 16:00:00,0.297794333
2014-02-12 18:00:00,0.604944568
2014-02-12 20:00:00,0
2014-02-12 22:00:00,0
2014-02-13 00:00:00,0
2014-02-13 02:00:00,0
2014-02-13 04:00:00,0
2014-02-13 06:00:00,2.392701224
2014-02-13 08:00:00,2.36301302
2014-02-13 10:00:00,0.140835307
2014-02-13 12:00:00,0
2014-02-13 14:00:00,0
2014-02-13 16:00:00,0
2014-02-13 18:00:00,0
2014-02-13 20:00:00,0
2014-02-13 22:00:00,0
2014-02-14 00:00:00,0
2014-02-14 02:00:00,0
2014-02-14 04:00:00,0
2014-02-14 06:00:00,0
2014-02-14 08:00:00,0.083971706
2014-02-14 10:00:00,0
2014-02-14 12:00:00,0
2014-02-14 14:00:00,0
2014-02-14 16:00:00,0.024105848
2014-02-14 18:00:00,0.06845569
2014-02-14 20:00:00,0
2014-02-14 22:00:00,0
2014-02-15 00:00:00,0
2014-02-15 02:00:00,0
2014-02-15 04:00:00,0
2014-02-15 06:00:00,1.971698527
2014-02-15 08:00:00,2.922819383
2014-02-15 10:00:00,1.686675001
2014-02-15 12:00:00,0.860270019
2014-02-15 14:00:00,1.03037668
2014-02-15 16:00:00,2.074435117
2014-02-15 18:00:00,3.168876137
2014-02-15 20:00:00,0
2014-02-15 22:00:00,0
2014-03-04 00:00:00,0
2014-03-04 02:00:00,0
2014-03-04 04:00:00,0
2014-03-04 06:00:00,1.679890983
2014-03-04 08:00:00,1.195627372
2014-03-04 10:00:00,0.992627517
2014-03-04 12:00:00,0.812340175
2014-03-04 14:00:00,0.61900231
2014-03-04 16:00:00,1.233552941
2014-03-04 18:00:00,1.467265153
2014-03-04 20:00:00,0
2014-03-04 22:00:00,0
2014-03-05 00:00:00,0
2014-03-05 02:00:00,0
2014-03-05 04:00:00,0
2014-03-05 06:00:00,2.886221338
2014-03-05 08:00:00,2.646591494
2014-03-05 10:00:00,1.851647487
2014-03-05 12:00:00,0.921124529
2014-03-05 14:00:00,0.334093303
2014-03-05 16:00:00,0.280212047
2014-03-05 18:00:00,0.660767187
2014-03-05 20:00:00,0
2014-03-05 22:00:00,0
2014-03-06 00:00:00,0
2014-03-06 02:00:00,0
2014-03-06 04:00:00,0
2014-03-06 06:00:00,3.360033351
2014-03-06 08:00:00,2.31474419
2014-03-06 10:00:00,1.813402693
2014-03-06 12:00:00,0.452345865
2014-03-06 14:00:00,0.098686017
2014-03-06 16:00:00,0.242953006
2014-03-06 18:00:00,0
2014-03-06 20:00:00,0
2014-03-06 22:00:00,0
2014-03-07 00:00:00,0
2014-03-07 02:00:00,0
2014-03-07 04:00:00,0
2014-03-07 06:00:00,1.598373116
2014-03-07 08:00:00,1.341704889
2014-03-07 10:00:00,0.925344719
2014-03-07 12:00:00,0.972536002
2014-03-07 14:00:00,0.969112662
2014-03-07 16:00:00,0.808880689
2014-03-07 18:00:00,0.780730581
2014-03-07 20:00:00,0
2014-03-07 22:00:00,0
2014-03-24 00:00:00,0
2014-03-24 02:00:00,0
2014-03-24 04:00:00,0
2014-03-24 06:00:00,1.165115859
2014-03-24 08:00:00,0.500586109
2014-03-24 10:00:00,1.318105716
2014-03-24 12:00:00,0.13105617
2014-03-24 14:00:00,0
2014-03-24 16:00:00,0
2014-03-24 18:00:00,0.047628351
2014-03-24 20:00:00,0
2014-03-24 22:00:00,0
2014-03-25 00:00:00,0
2014-03-25 02:00:00,0
2014-03-25 04:00:00,0
2014-03-25 06:00:00,2.531940198
2014-03-25 08:00:00,1.79907945
2014-03-25 10:00:00,0
2014-03-25 12:00:00,0
2014-03-25 14:00:00,0
2014-03-25 16:00:00,0
2014-03-25 18:00:00,0
2014-03-25 20:00:00,0
2014-03-25 22:00:00,0
2014-03-26 00:00:00,0
2014-03-26 02:00:00,0
2014-03-26 04:00:00,0
2014-03-26 06:00:00,2.534727185
2014-03-26 08:00:00,1.704326034
2014-03-26 10:00:00,1.330261283
2014-03-26 12:00:00,0.565477227
2014-03-26 14:00:00,0.2493597
2014-03-26 16:00:00,0.738600158
2014-03-26 18:00:00,0.906960776
2014-03-26 20:00:00,0
2014-03-26 22:00:00,0
2014-03-27 00:00:00,0
2014-03-27 02:00:00,0
2014-03-27 04:00:00,0
2014-03-27 06:00:00,2.304407908
2014-03-27 08:00:00,2.689608086
2014-03-27 10:00:00,1.4386811
2014-03-27 12:00:00,1.255701059
2014-03-27 14:00:00,1.118108703
2014-03-27 16:00:00,1.634361929
2014-03-27 18:00:00,2.021308424
2014-03-27 20:00:00,0
2014-03-27 22:00:00,0
2014-04-13 00:00:00,0
2014-04-13 02:00:00,0
2014-04-13 04:00:00,0
2014-04-13 06:00:00,3.424304887
2014-04-13 08:00:00,2.107480626
2014-04-13 10:00:00,1.28599434
2014-04-13 12:00:00,1.223762339
2014-04-13 14:00:00,1.251122054
2014-04-13 16:00:00,0.954036949
2014-04-13 18:00:00,0.452795222
2014-04-13 20:00:00,0
2014-04-13 22:00:00,0
2014-04-14 00:00:00,0
2014-04-14 02:00:00,0
2014-04-14 04:00:00,0
2014-04-14 06:00:00,1.906549953
2014-04-14 08:00:00,1.966640466
2014-04-14 10:00:00,0.635211459
2014-04-14 12:00:00,0.221891261
2014-04-14 14:00:00,0.38985349
2014-04-14 16:00:00,0.506709595
2014-04-14 18:00:00,0.802033319
2014-04-14 20:00:00,0
2014-04-14 22:00:00,0
2014-04-15 00:00:00,0
2014-04-15 02:00:00,0
2014-04-15 04:00:00,0
2014-04-15 06:00:00,2.902076747
2014-04-15 08:00:00,1.790682092
2014-04-15 10:00:00,1.293825552
2014-04-15 12:00:00,0.804268423
2014-04-15 14:00:00,0.456800734
2014-04-15 16:00:00,0.87327574
2014-04-15 18:00:00,1.344274169
2014-04-15 20:00:00,0
2014-04-15 22:00:00,0
2014-04-16 00:00:00,0
2014-04-16 02:00:00,0
2014-04-16 04:00:00,0
2014-04-16 06:00:00,2.940183189
2014-04-16 08:00:00,2.090130238
2014-04-16 10:00:00,1.229671219
2014-04-16 12:00:00,0.967094113
2014-04-16 14:00:00,0.678445024
2014-04-16 16:00:00,0.946300308
2014-04-16 18:00:00,1.179189211
2014-04-16 20:00:00,0
2014-04-16 22:00:00,0
2014-05-03 00:00:00,0
2014-05-03 02:00:00,0
2014-05-03 04:00:00,0
2014-05-03 06:00:00,1.97105187
2014-05-03 08:00:00,1.859814451
2014-05-03 10:00:00,1.4285087
2014-05-03 12:00:00,0.734615454
2014-05-03 14:00:00,1.441418896
2014-05-03 16:00:00,1.943625845
2014-05-03 18:00:00,2.372768724
2014-05-03 20:00:00,0
2014-05-03 22:00:00,0
2014-05-04 00:00:00,0
2014-05-04 02:00:00,0
2014-05-04 04:00:00,0
2014-05-04 06:00:00,2.212894102
2014-05-04 08:00:00,2.647803947
2014-05-04 10:00:00,2.330080839
2014-05-04 12:00:00,1.290419717
2014-05-04 14:00:00,0.844796263
2014-05-04 16:00:00,1.472769057
2014-05-04 18:00:00,2.148847115
2014-05-04 20:00:00,0
2014-05-04 22:00:00,0
2014-05-05 00:00:00,0
2014-05-05 02:00:00,0
2014-05-05 04:00:00,0
2014-05-05 06:00:00,1.97105187
2014-05-05 08:00:00,1.762401819
2014-05-05 10:00:00,2.173456335
2014-05-05 12:00:00,1.236055986
2014-05-05 14:00:00,1.039029669
2014-05-05 16:00:00,1.190028847
2014-05-05 18:00:00,0
2014-05-05 20:00:00,0
2014-05-05 22:00:00,0
2014-05-06 00:00:00,0
2014-05-06 02:00:00,0
2014-05-06 04:00:00,0
2014-05-06 06:00:00,1.297410085
2014-05-06 08:00:00,1.663196736
2014-05-06 10:00:00,1.074159617
2014-05-06 12:00:00,0.422600107
2014-05-06 14:00:00,0.906330074
2014-05-06 16:00:00,0.296719888
2014-05-06 18:00:00,1.287910213
2014-05-06 20:00:00,0
2014-05-06 22:00:00,0
2014-05-23 00:00:00,0
2014-05-23 02:00:00,0
2014-05-23 04:00:00,0
2014-05-23 06:00:00,2.369973373
2014-05-23 08:00:00,2.213018812
2014-05-23 10:00:00,1.506475745
2014-05-23 12:00:00,1.062306301
2014-05-23 14:00:00,0.63740442
2014-05-23 16:00:00,0.895734604
2014-05-23 18:00:00,1.903836956
2014-05-23 20:00:00,0
2014-05-23 22:00:00,0
2014-05-24 00:00:00,0
2014-05-24 02:00:00,0
2014-05-24 04:00:00,0
2014-05-24 06:00:00,2.556901444
2014-05-24 08:00:00,2.076453248
2014-05-24 10:00:00,1.246175958
2014-05-24 12:00:00,1.395778681
2014-05-24 14:00:00,0.952248691
2014-05-24 16:00:00,1.409824957
2014-05-24 18:00:00,1.679915346
2014-05-24 20:00:00,0
2014-05-24 22:00:00,0
2014-05-25 00:00:00,0
2014-05-25 02:00:00,0
2014-05-25 04:00:00,0
2014-05-25 06:00:00,3.22236758
2014-05-25 08:00:00,2.451623677
2014-05-25 10:00:00,1.698026679
2014-05-25 12:00:00,0.91186493
2014-05-25 14:00:00,0.938760222
2014-05-25 16:00:00,0
2014-05-25 18:00:00,1.507299054
2014-05-25 20:00:00,0
2014-05-25 22:00:00,0
2014-05-26 00:00:00,0
2014-05-26 02:00:00,0
2014-05-26 04:00:00,0
2014-05-26 06:00:00,1.814960866
2014-05-26 08:00:00,1.808078011
2014-05-26 10:00:00,1.101534944
2014-05-26 12:00:00,0.835899425
2014-05-26 14:00:00,0.584509376
2014-05-26 16:00:00,1.226793949
2014-05-26 18:00:00,1.482638866
2014-05-26 20:00:00,0
2014-05-26 22:00:00,0
2014-06-12 00:00:00,0
2014-06-12 02:00:00,0
2014-06-12 04:00:00,0
2014-06-12 06:00:00,1.811992003
2014-06-12 08:00:00,2.032205932
2014-06-12 10:00:00,0.002726241
2014-06-12 12:00:00,0
2014-06-12 14:00:00,0
2014-06-12 16:00:00,0
2014-06-12 18:00:00,0
2014-06-12 20:00:00,0
2014-06-12 22:00:00,0
2014-06-13 00:00:00,0
2014-06-13 02:00:00,0
2014-06-13 04:00:00,0
2014-06-13 06:00:00,2.792335924
2014-06-13 08:00:00,0.840375174
2014-06-13 10:00:00,0
2014-06-13 12:00:00,0
2014-06-13 14:00:00,0
2014-06-13 16:00:00,0
2014-06-13 18:00:00,0.262452881
2014-06-13 20:00:00,0
2014-06-13 22:00:00,0
2014-06-14 00:00:00,0
2014-06-14 02:00:00,0
2014-06-14 04:00:00,0
2014-06-14 06:00:00,1.610106739
2014-06-14 08:00:00,1.575037969
2014-06-14 10:00:00,0.763070105
2014-06-14 12:00:00,0.099699422
2014-06-14 14:00:00,0
2014-06-14 16:00:00,0.03191353
2014-06-14 18:00:00,0.084099711
2014-06-14 20:00:00,0
2014-06-14 22:00:00,0
2014-06-15 00:00:00,0
2014-06-15 02:00:00,0
2014-06-15 04:00:00,0
2014-06-15 06:00:00,1.164020461
2014-06-15 08:00:00,1.377422264
2014-06-15 10:00:00,1.059018605
2014-06-15 12:00:00,0.600244415
2014-06-15 14:00:00,0.451465001
2014-06-15 16:00:00,0.785510528
2014-06-15 18:00:00,1.508230813
2014-06-15 20:00:00,0
2014-06-15 22:00:00,0
2014-07-02 00:00:00,0
2014-07-02 02:00:00,0
2014-07-02 04:00:00,0
2014-07-02 06:00:00,1.392132372
2014-07-02 08:00:00,1.061775298
2014-07-02 10:00:00,0.381432539
2014-07-02 12:00:00,0.528043156
2014-07-02 14:00:00,0.653543498
2014-07-02 16:00:00,0.937263996
2014-07-02 18:00:00,1.26379624
2014-07-02 20:00:00,0
2014-07-02 22:00:00,0
2014-07-03 00:00:00,0
2014-07-03 02:00:00,0
2014-07-03 04:00:00,0
2014-07-03 06:00:00,2.306168901
2014-07-03 08:00:00,1.504898146
2014-07-03 10:00:00,0
2014-07-03 12:00:00,0.486977725
2014-07-03 14:00:00,0
2014-07-03 16:00:00,0.364270295
2014-07-03 18:00:00,0.848757192
2014-07-03 20:00:00,0
2014-07-03 22:00:00,0
2014-07-04 00:00:00,0
2014-07-04 02:00:00,0
2014-07-04 04:00:00,0
2014-07-04 06:00:00,0.99687615
2014-07-04 08:00:00,0.825100481
2014-07-04 10:00:00,0.864029833
2014-07-04 12:00:00,0.016220635
2014-07-04 14:00:00,0
2014-07-04 16:00:00,0.005856886
2014-07-04 18:00:00,0.244023967
2014-07-04 20:00:00,0
2014-07-04 22:00:00,0
2014-07-05 00:00:00,0
2014-07-05 02:00:00,0
2014-07-05 04:00:00,0
2014-07-05 06:00:00,0.998748632
2014-07-05 08:00:00,0.560430513
2014-07-05 10:00:00,0.363536549
2014-07-05 12:00:00,0.029702919
2014-07-05 14:00:00,0.125994691
2014-07-05 16:00:00,0
2014-07-05 18:00:00,0.186442131
2014-07-05 20:00:00,0
2014-07-05 22:00:00,0
2014-07-22 00:00:00,0
2014-07-22 02:00:00,0
2014-07-22 04:00:00,0
2014-07-22 06:00:00,1.034082703
2014-07-22 08:00:00,1.166870329
2014-07-22 10:00:00,0.827267758
2014-07-22 12:00:00,0.816538295
2014-07-22 14:00:00,0.831480112
2014-07-22 16:00:00,0.430628981
2014-07-22 18:00:00,0.617481719
2014-07-22 20:00:00,0
2014-07-22 22:00:00,0
2014-07-23 00:00:00,0
2014-07-23 02:00:00,0
2014-07-23 04:00:00,0
2014-07-23 06:00:00,2.431735551
2014-07-23 08:00:00,2.144971705
2014-07-23 10:00:00,1.869744779
2014-07-23 12:00:00,1.367537829
2014-07-23 14:00:00,0.876584244
2014-07-23 16:00:00,1.063928482
2014-07-23 18:00:00,1.534510743
2014-07-23 20:00:00,0
2014-07-23 22:00:00,0
2014-07-24 00:00:00,0
2014-07-24 02:00:00,0
2014-07-24 04:00:00,0
2014-07-24 06:00:00,2.381840568
2014-07-24 08:00:00,1.757694579
2014-07-24 10:00:00,1.569579975
2014-07-24 12:00:00,1.113855784
2014-07-24 14:00:00,1.503458014
2014-07-24 16:00:00,0
2014-07-24 18:00:00,1.310308955
2014-07-24 20:00:00,0
2014-07-24 22:00:00,0
2014-07-25 00:00:00,0
2014-07-25 02:00:00,0
2014-07-25 04:00:00,0
2014-07-25 06:00:00,2.070388494
2014-07-25 08:00:00,1.795161567
2014-07-25 10:00:00,1.500868586
2014-07-25 12:00:00,1.54097743
2014-07-25 14:00:00,1.261295634
2014-07-25 16:00:00,1.236544774
2014-07-25 18:00:00,1.875288458
2014-07-25 20:00:00,0
2014-07-25 22:00:00,0
2014-08-11 00:00:00,0
2014-08-11 02:00:00,0
2014-08-11 04:00:00,0
2014-08-11 06:00:00,0.992800625
2014-08-11 08:00:00,0
2014-08-11 10:00:00,0.831594677
2014-08-11 12:00:00,0.769760078
2014-08-11 14:00:00,0
2014-08-11 16:00:00,0
2014-08-11 18:00:00,0.546661778
2014-08-11 20:00:00,0
2014-08-11 22:00:00,0
2014-08-12 00:00:00,0
2014-08-12 02:00:00,0
2014-08-12 04:00:00,0
2014-08-12 06:00:00,1.82695495
2014-08-12 08:00:00,0.471358035
2014-08-12 10:00:00,0
2014-08-12 12:00:00,0.826343574
2014-08-12 14:00:00,0
2014-08-12 16:00:00,0.374868795
2014-08-12 18:00:00,0.79490274
2014-08-12 20:00:00,0
2014-08-12 22:00:00,0
2014-08-13 00:00:00,0
2014-08-13 02:00:00,0
2014-08-13 04:00:00,0
2014-08-13 06:00:00,1.480188957
2014-08-13 08:00:00,1.200241659
2014-08-13 10:00:00,1.925385841
2014-08-13 12:00:00,0.701401039
2014-08-13 14:00:00,0
2014-08-13 16:00:00,0.380487807
2014-08-13 18:00:00,0.771889171
2014-08-13 20:00:00,0
2014-08-13 22:00:00,0
2014-08-14 00:00:00,0
2014-08-14 02:00:00,0
2014-08-14 04:00:00,0
2014-08-14 06:00:00,2.05657288
2014-08-14 08:00:00,1.017249416
2014-08-14 10:00:00,0.54047272
2014-08-14 12:00:00,0.449670156
2014-08-14 14:00:00,0.207189846
2014-08-14 16:00:00,0.263631702
2014-08-14 18:00:00,0.827649357
2014-08-14 20:00:00,0
2014-08-14 22:00:00,0
2014-08-31 00:00:00,0
2014-08-31 02:00:00,0
2014-08-31 04:00:00,0
2014-08-31 06:00:00,2.102190759
2014-08-31 08:00:00,0
2014-08-31 10:00:00,1.339595941
2014-08-31 12:00:00,0.664914339
2014-08-31 14:00:00,0.474421016
2014-08-31 16:00:00,0
2014-08-31 18:00:00,1.031389812
2014-08-31 20:00:00,0
2014-08-31 22:00:00,0
2014-09-01 00:00:00,0
2014-09-01 02:00:00,0
2014-09-01 04:00:00,0
2014-09-01 06:00:00,1.388539006
2014-09-01 08:00:00,0.698475973
2014-09-01 10:00:00,1.389239301
2014-09-01 12:00:00,0.924499339
2014-09-01 14:00:00,0.453642551
2014-09-01 16:00:00,0.678046635
2014-09-01 18:00:00,0.937547276
2014-09-01 20:00:00,0
2014-09-01 22:00:00,0
2014-09-02 00:00:00,0
2014-09-02 02:00:00,0
2014-09-02 04:00:00,0
2014-09-02 06:00:00,0
2014-09-02 08:00:00,1.317708064
2014-09-02 10:00:00,1.497966762
2014-09-02 12:00:00,0.924499339
2014-09-02 14:00:00,0.65886382
2014-09-02 16:00:00,0.340942695
2014-09-02 18:00:00,0.404481665
2014-09-02 20:00:00,0
2014-09-02 22:00:00,0
2014-09-03 00:00:00,0
2014-09-03 02:00:00,0
2014-09-03 04:00:00,0
2014-09-03 06:00:00,1.39666765
2014-09-03 08:00:00,0.774995842
2014-09-03 10:00:00,1.039037686
2014-09-03 12:00:00,0.764775383
2014-09-03 14:00:00,0.004903791
2014-09-03 16:00:00,0
2014-09-03 18:00:00,0
2014-09-03 20:00:00,0
2014-09-03 22:00:00,0
2014-09-20 00:00:00,0
2014-09-20 02:00:00,0
2014-09-20 04:00:00,0
2014-09-20 06:00:00,2.424361196
2014-09-20 08:00:00,1.766841838
2014-09-20 10:00:00,0.745142106
2014-09-20 12:00:00,0
2014-09-20 14:00:00,0
2014-09-20 16:00:00,0
2014-09-20 18:00:00,0.165382825
2014-09-20 20:00:00,0
2014-09-20 22:00:00,0
2014-09-21 00:00:00,0
2014-09-21 02:00:00,0
2014-09-21 04:00:00,0
2014-09-21 06:00:00,1.01932887
2014-09-21 08:00:00,0.878782539
2014-09-21 10:00:00,0.795370059
2014-09-21 12:00:00,0.879718118
2014-09-21 14:00:00,1.550655688
2014-09-21 16:00:00,1.79556766
2014-09-21 18:00:00,1.651243115
2014-09-21 20:00:00,0
2014-09-21 22:00:00,0
2014-09-22 00:00:00,0
2014-09-22 02:00:00,0
2014-09-22 04:00:00,0
2014-09-22 06:00:00,2.227793189
2014-09-22 08:00:00,0.725126682
2014-09-22 10:00:00,0.58985379
2014-09-22 12:00:00,0.290216837
2014-09-22 14:00:00,0.052873066
2014-09-22 16:00:00,0
2014-09-22 18:00:00,0.47630626
2014-09-22 20:00:00,0
2014-09-22 22:00:00,0
2014-09-23 00:00:00,0
2014-09-23 02:00:00,0
2014-09-23 04:00:00,0
2014-09-23 06:00:00,2.795466568
2014-09-23 08:00:00,2.430851974
2014-09-23 10:00:00,0.860975708
2014-09-23 12:00:00,0.320520403
2014-09-23 14:00:00,0.150123876
2014-09-23 16:00:00,0.358934562
2014-09-23 18:00:00,0.393135189
2014-09-23 20:00:00,0
2014-09-23 22:00:00,0
2014-10-10 00:00:00,0
2014-10-10 02:00:00,0
2014-10-10 04:00:00,0
2014-10-10 06:00:00,0
2014-10-10 08:00:00,1.562501433
2014-10-10 10:00:00,0
2014-10-10 12:00:00,0
2014-10-10 14:00:00,0
2014-10-10 16:00:00,0.064051443
2014-10-10 18:00:00,0
2014-10-10 20:00:00,0
2014-10-10 22:00:00,0
2014-10-11 00:00:00,0
2014-10-11 02:00:00,0
2014-10-11 04:00:00,0
2014-10-11 06:00:00,2.228357382
2014-10-11 08:00:00,1.674929474
2014-10-11 10:00:00,1.232530438
2014-10-11 12:00:00,0.307912798
2014-10-11 14:00:00,0.272315715
2014-10-11 16:00:00,0
2014-10-11 18:00:00,0.547542642
2014-10-11 20:00:00,0
2014-10-11 22:00:00,0
2014-10-12 00:00:00,0
2014-10-12 02:00:00,0
2014-10-12 04:00:00,0
2014-10-12 06:00:00,2.608665072
2014-10-12 08:00:00,2.632725237
2014-10-12 10:00:00,1.332978588
2014-10-12 12:00:00,0.662094624
2014-10-12 14:00:00,0.87704894
2014-10-12 16:00:00,0.848757192
2014-10-12 18:00:00,1.217003346
2014-10-12 20:00:00,0
2014-10-12 22:00:00,0
2014-10-13 00:00:00,0
2014-10-13 02:00:00,0
2014-10-13 04:00:00,0
2014-10-13 06:00:00,2.443676898
2014-10-13 08:00:00,1.944528362
2014-10-13 10:00:00,0.923275274
2014-10-13 12:00:00,1.442736856
2014-10-13 14:00:00,0.980540439
2014-10-13 16:00:00,0.952248691
2014-10-13 18:00:00,1.246175958
2014-10-13 20:00:00,0
2014-10-13 22:00:00,0
2014-12-09 00:00:00,0
2014-12-09 02:00:00,0
2014-12-09 04:00:00,0
2014-12-09 06:00:00,2.156570053
2014-12-09 08:00:00,1.830037808
2014-12-09 10:00:00,0.933669701
2014-12-09 12:00:00,0
2014-12-09 14:00:00,0
2014-12-09 16:00:00,0.023167357
2014-12-09 18:00:00,1.077224617
2014-12-09 20:00:00,0
2014-12-09 22:00:00,0
