,yield
2013-12-16 04:00:00,0
2013-12-16 06:00:00,3.022529282
2013-12-16 08:00:00,3.766133085
2013-12-16 10:00:00,1.080630242
2013-12-16 12:00:00,1.475779173
2013-12-16 14:00:00,1.222497094
2013-12-16 16:00:00,1.926643588
2013-12-16 18:00:00,2.177451437
2013-12-16 20:00:00,0
2013-12-16 22:00:00,0
2013-12-17 00:00:00,0
2013-12-17 02:00:00,0
2013-12-17 04:00:00,0
2013-12-17 06:00:00,1.369561954
2013-12-17 08:00:00,1.068841062
2013-12-17 10:00:00,0.119826403
2013-12-17 12:00:00,0
2013-12-17 14:00:00,0
2013-12-17 16:00:00,0
2013-12-17 18:00:00,0.092699167
2013-12-17 20:00:00,0
2013-12-17 22:00:00,0
2014-01-03 00:00:00,0
2014-01-03 02:00:00,0
2014-01-03 04:00:00,0
2014-01-03 06:00:00,1.60876718
2014-01-03 08:00:00,1.167612537
2014-01-03 10:00:00,0.097053885
2014-01-03 12:00:00,0
2014-01-03 14:00:00,0
2014-01-03 16:00:00,0
2014-01-03 18:00:00,0
2014-01-03 20:00:00,0
2014-01-03 22:00:00,0
2014-01-04 00:00:00,0
2014-01-04 02:00:00,0
2014-01-04 04:00:00,0
2014-01-04 06:00:00,1.96371284
2014-01-04 08:00:00,1.601430192
2014-01-04 10:00:00,0
2014-01-04 12:00:00,0
2014-01-04 14:00:00,0
2014-01-04 16:00:00,0.016738783
2014-01-04 18:00:00,0.592794106
2014-01-04 20:00:00,0
2014-01-04 22:00:00,0
2014-01-05 00:00:00,0
2014-01-05 02:00:00,0
2014-01-05 04:00:00,0
2014-01-05 06:00:00,2.01235389
2014-01-05 08:00:00,1.765279632
2014-01-05 10:00:00,1.152442135
2014-01-05 12:00:00,0
2014-01-05 14:00:00,0
2014-01-05 16:00:00,0
2014-01-05 18:00:00,0
2014-01-05 20:00:00,0
2014-01-05 22:00:00,0
2014-01-06 00:00:00,0
2014-01-06 02:00:00,0
2014-01-06 04:00:00,0
2014-01-06 06:00:00,1.803501807
2014-01-06 08:00:00,0
2014-01-06 10:00:00,0.49225516
2014-01-06 12:00:00,0
2014-01-06 14:00:00,0.611937601
2014-01-06 16:00:00,0.399798476
2014-01-06 18:00:00,0.186897828
2014-01-06 20:00:00,0
2014-01-06 22:00:00,0
2014-01-23 00:00:00,0
2014-01-23 02:00:00,0
2014-01-23 04:00:00,0
2014-01-23 06:00:00,2.32565162
2014-01-23 08:00:00,2.495703334
2014-01-23 10:00:00,1.89232261
2014-01-23 12:00:00,1.551418598
2014-01-23 14:00:00,1.701552214
2014-01-23 16:00:00,1.53952146
2014-01-23 18:00:00,1.783668478
2014-01-23 20:00:00,0
2014-01-23 22:00:00,0
2014-01-24 00:00:00,0
2014-01-24 02:00:00,0
2014-01-24 04:00:00,0
2014-01-24 06:00:00,1.79408302
2014-01-24 08:00:00,1.252281951
2014-01-24 10:00:00,0
2014-01-24 12:00:00,0
2014-01-24 14:00:00,0.177118903
2014-01-24 16:00:00,0
2014-01-24 18:00:00,0
2014-01-24 20:00:00,0
2014-01-24 22:00:00,0
2014-01-25 00:00:00,0
2014-01-25 02:00:00,0
2014-01-25 04:00:00,0
2014-01-25 06:00:00,1.708933671
2014-01-25 08:00:00,1.95974152
2014-01-25 10:00:00,0.416343956
2014-01-25 12:00:00,0
2014-01-25 14:00:00,0
2014-01-25 16:00:00,0
2014-01-25 18:00:00,0.598945001
2014-01-25 20:00:00,0
2014-01-25 22:00:00,0
2014-01-26 00:00:00,0
2014-01-26 02:00:00,0
2014-01-26 04:00:00,0
2014-01-26 06:00:00,2.270614628
2014-01-26 08:00:00,0
2014-01-26 10:00:00,0.77509716
2014-01-26 12:00:00,0
2014-01-26 14:00:00,0
2014-01-26 16:00:00,0
2014-01-26 18:00:00,0
2014-01-26 20:00:00,0
2014-01-26 22:00:00,0
2014-02-12 00:00:00,0
2014-02-12 02:00:00,0
2014-02-12 04:00:00,0
2014-02-12 06:00:00,1.963118495
2014-02-12 08:00:00,1.739981142
2014-02-12 10:00:00,0.360090087
2014-02-12 12:00:00,0.298847583
2014-02-12 14:00:00,0.179008503
2014-02-12 16:00:00,0.167796654
2014-02-12 18:00:00,0.470374031
2014-02-12 20:00:00,0
2014-02-12 22:00:00,0
2014-02-13 00:00:00,0
2014-02-13 02:00:00,0
2014-02-13 04:00:00,0
2014-02-13 06:00:00,2.315514705
2014-02-13 08:00:00,2.311195795
2014-02-13 10:00:00,0.148445516
2014-02-13 12:00:00,0
2014-02-13 14:00:00,0
2014-02-13 16:00:00,0
2014-02-13 18:00:00,0
2014-02-13 20:00:00,0
2014-02-13 22:00:00,0
2014-02-14 00:00:00,0
2014-02-14 02:00:00,0
2014-02-14 04:00:00,0
2014-02-14 06:00:00,0
2014-02-14 08:00:00,0.130835766
2014-02-14 10:00:00,0
2014-02-14 12:00:00,0
2014-02-14 14:00:00,0
2014-02-14 16:00:00,0.033276451
2014-02-14 18:00:00,0.149662772
2014-02-14 20:00:00,0
2014-02-14 22:00:00,0
2014-02-15 00:00:00,0
2014-02-15 02:00:00,0
2014-02-15 04:00:00,0
2014-02-15 06:00:00,2.060475498
2014-02-15 08:00:00,3.035929929
2014-02-15 10:00:00,1.613715444
2014-02-15 12:00:00,0.895496829
2014-02-15 14:00:00,0.981033308
2014-02-15 16:00:00,1.949564014
2014-02-15 18:00:00,3.296783016
2014-02-15 20:00:00,0
2014-02-15 22:00:00,0
2014-03-04 00:00:00,0
2014-03-04 02:00:00,0
2014-03-04 04:00:00,0
2014-03-04 06:00:00,1.617385719
2014-03-04 08:00:00,1.216712456
2014-03-04 10:00:00,0.946781148
2014-03-04 12:00:00,0.911892035
2014-03-04 14:00:00,0.747917379
2014-03-04 16:00:00,1.270122237
2014-03-04 18:00:00,1.47141509
2014-03-04 20:00:00,0
2014-03-04 22:00:00,0
2014-03-05 00:00:00,0
2014-03-05 02:00:00,0
2014-03-05 04:00:00,0
2014-03-05 06:00:00,2.922720578
2014-03-05 08:00:00,2.71293634
2014-03-05 10:00:00,1.770916195
2014-03-05 12:00:00,1.002601694
2014-03-05 14:00:00,0.437946219
2014-03-05 16:00:00,0.353396586
2014-03-05 18:00:00,0.709356193
2014-03-05 20:00:00,0
2014-03-05 22:00:00,0
2014-03-06 00:00:00,0
2014-03-06 02:00:00,0
2014-03-06 04:00:00,0
2014-03-06 06:00:00,3.387006307
2014-03-06 08:00:00,2.464955712
2014-03-06 10:00:00,1.840242998
2014-03-06 12:00:00,0.536250724
2014-03-06 14:00:00,0.051631517
2014-03-06 16:00:00,0.307789488
2014-03-06 18:00:00,0
2014-03-06 20:00:00,0
2014-03-06 22:00:00,0
2014-03-07 00:00:00,0
2014-03-07 02:00:00,0
2014-03-07 04:00:00,0
2014-03-07 06:00:00,1.773387654
2014-03-07 08:00:00,1.426735474
2014-03-07 10:00:00,0.929437755
2014-03-07 12:00:00,0.982015979
2014-03-07 14:00:00,0.929391904
2014-03-07 16:00:00,0.75302382
2014-03-07 18:00:00,0.718586618
2014-03-07 20:00:00,0
2014-03-07 22:00:00,0
2014-03-24 00:00:00,0
2014-03-24 02:00:00,0
2014-03-24 04:00:00,0
2014-03-24 06:00:00,1.119940245
2014-03-24 08:00:00,0.487253887
2014-03-24 10:00:00,1.258747983
2014-03-24 12:00:00,0.110878644
2014-03-24 14:00:00,0
2014-03-24 16:00:00,0
2014-03-24 18:00:00,0
2014-03-24 20:00:00,0
2014-03-24 22:00:00,0
2014-03-25 00:00:00,0
2014-03-25 02:00:00,0
2014-03-25 04:00:00,0
2014-03-25 06:00:00,2.523779615
2014-03-25 08:00:00,1.869249562
2014-03-25 10:00:00,0
2014-03-25 12:00:00,0
2014-03-25 14:00:00,0
2014-03-25 16:00:00,0
2014-03-25 18:00:00,0
2014-03-25 20:00:00,0
2014-03-25 22:00:00,0
2014-03-26 00:00:00,0
2014-03-26 02:00:00,0
2014-03-26 04:00:00,0
2014-03-26 06:00:00,2.358624498
2014-03-26 08:00:00,1.742959673
2014-03-26 10:00:00,1.139914115
2014-03-26 12:00:00,0.604301216
2014-03-26 14:00:00,0.257651287
2014-03-26 16:00:00,0.869633628
2014-03-26 18:00:00,1.02490287
2014-03-26 20:00:00,0
2014-03-26 22:00:00,0
2014-03-27 00:00:00,0
2014-03-27 02:00:00,0
2014-03-27 04:00:00,0
2014-03-27 06:00:00,2.210895466
2014-03-27 08:00:00,2.474727809
2014-03-27 10:00:00,1.358253729
2014-03-27 12:00:00,1.162472244
2014-03-27 14:00:00,1.006577869
2014-03-27 16:00:00,1.602490387
2014-03-27 18:00:00,2.152120621
2014-03-27 20:00:00,0
2014-03-27 22:00:00,0
2014-04-13 00:00:00,0
2014-04-13 02:00:00,0
2014-04-13 04:00:00,0
2014-04-13 06:00:00,3.443100247
2014-04-13 08:00:00,2.20121878
2014-04-13 10:00:00,1.366613524
2014-04-13 12:00:00,1.157672279
2014-04-13 14:00:00,1.304609023
2014-04-13 16:00:00,0.999187144
2014-04-13 18:00:00,0.480050287
2014-04-13 20:00:00,0
2014-04-13 22:00:00,0
2014-04-14 00:00:00,0
2014-04-14 02:00:00,0
2014-04-14 04:00:00,0
2014-04-14 06:00:00,1.994355593
2014-04-14 08:00:00,2.082473867
2014-04-14 10:00:00,0.708838317
2014-04-14 12:00:00,0.21090769
2014-04-14 14:00:00,0.491350647
2014-04-14 16:00:00,0.416184106
2014-04-14 18:00:00,0.673565397
2014-04-14 20:00:00,0
2014-04-14 22:00:00,0
2014-04-15 00:00:00,0
2014-04-15 02:00:00,0
2014-04-15 04:00:00,0
2014-04-15 06:00:00,2.885735474
2014-04-15 08:00:00,1.664177275
2014-04-15 10:00:00,1.186760318
2014-04-15 12:00:00,0.901955268
2014-04-15 14:00:00,0.541276655
2014-04-15 16:00:00,0.990383779
2014-04-15 18:00:00,1.409183778
2014-04-15 20:00:00,0
2014-04-15 22:00:00,0
2014-04-16 00:00:00,0
2014-04-16 02:00:00,0
2014-04-16 04:00:00,0
2014-04-16 06:00:00,2.853291263
2014-04-16 08:00:00,2.102052051
2014-04-16 10:00:00,1.317919678
2014-04-16 12:00:00,0.881329654
2014-04-16 14:00:00,0.75723629
2014-04-16 16:00:00,0.967873984
2014-04-16 18:00:00,1.214375888
2014-04-16 20:00:00,0
2014-04-16 22:00:00,0
2014-05-03 00:00:00,0
2014-05-03 02:00:00,0
2014-05-03 04:00:00,0
2014-05-03 06:00:00,2.086931152
2014-05-03 08:00:00,1.844606614
2014-05-03 10:00:00,1.479164797
2014-05-03 12:00:00,0.65438574
2014-05-03 14:00:00,1.490923632
2014-05-03 16:00:00,1.951528685
2014-05-03 18:00:00,2.485134377
2014-05-03 20:00:00,0
2014-05-03 22:00:00,0
2014-05-04 00:00:00,0
2014-05-04 02:00:00,0
2014-05-04 04:00:00,0
2014-05-04 06:00:00,2.210012111
2014-05-04 08:00:00,2.655982905
2014-05-04 10:00:00,2.388414071
2014-05-04 12:00:00,1.380932364
2014-05-04 14:00:00,0.933648974
2014-05-04 16:00:00,1.504952315
2014-05-04 18:00:00,2.282705025
2014-05-04 20:00:00,0
2014-05-04 22:00:00,0
2014-05-05 00:00:00,0
2014-05-05 02:00:00,0
2014-05-05 04:00:00,0
2014-05-05 06:00:00,2.086931152
2014-05-05 08:00:00,1.785415707
2014-05-05 10:00:00,2.014849769
2014-05-05 12:00:00,1.325186015
2014-05-05 14:00:00,1.131759415
2014-05-05 16:00:00,1.241750683
2014-05-05 18:00:00,0
2014-05-05 20:00:00,0
2014-05-05 22:00:00,0
2014-05-06 00:00:00,0
2014-05-06 02:00:00,0
2014-05-06 04:00:00,0
2014-05-06 06:00:00,1.39753966
2014-05-06 08:00:00,1.629587871
2014-05-06 10:00:00,1.168881789
2014-05-06 12:00:00,0.512993651
2014-05-06 14:00:00,0.616217914
2014-05-06 16:00:00,1.655125421
2014-05-06 18:00:00,2.630258717
2014-05-06 20:00:00,0
2014-05-06 22:00:00,0
2014-05-23 00:00:00,0
2014-05-23 02:00:00,0
2014-05-23 04:00:00,0
2014-05-23 06:00:00,2.366550642
2014-05-23 08:00:00,2.264777625
2014-05-23 10:00:00,1.625780743
2014-05-23 12:00:00,1.019280626
2014-05-23 14:00:00,0.56683851
2014-05-23 16:00:00,0.790664398
2014-05-23 18:00:00,1.751282688
2014-05-23 20:00:00,0
2014-05-23 22:00:00,0
2014-05-24 00:00:00,0
2014-05-24 02:00:00,0
2014-05-24 04:00:00,0
2014-05-24 06:00:00,2.673086941
2014-05-24 08:00:00,1.905333543
2014-05-24 10:00:00,1.175660436
2014-05-24 12:00:00,1.287993625
2014-05-24 14:00:00,0.882972293
2014-05-24 16:00:00,1.285638739
2014-05-24 18:00:00,1.548853337
2014-05-24 20:00:00,0
2014-05-24 22:00:00,0
2014-05-25 00:00:00,0
2014-05-25 02:00:00,0
2014-05-25 04:00:00,0
2014-05-25 06:00:00,3.154712649
2014-05-25 08:00:00,2.36324023
2014-05-25 10:00:00,1.648335944
2014-05-25 12:00:00,0.976481636
2014-05-25 14:00:00,1.036844333
2014-05-25 16:00:00,0
2014-05-25 18:00:00,1.57061545
2014-05-25 20:00:00,0
2014-05-25 22:00:00,0
2014-05-26 00:00:00,0
2014-05-26 02:00:00,0
2014-05-26 04:00:00,0
2014-05-26 06:00:00,1.880138607
2014-05-26 08:00:00,1.792516674
2014-05-26 10:00:00,0.967750582
2014-05-26 12:00:00,0.709561916
2014-05-26 14:00:00,0.460388967
2014-05-26 16:00:00,1.184177753
2014-05-26 18:00:00,1.300714281
2014-05-26 20:00:00,0
2014-05-26 22:00:00,0
2014-06-12 00:00:00,0
2014-06-12 02:00:00,0
2014-06-12 04:00:00,0
2014-06-12 06:00:00,1.782514035
2014-06-12 08:00:00,1.938743137
2014-06-12 10:00:00,0.098488355
2014-06-12 12:00:00,0
2014-06-12 14:00:00,0
2014-06-12 16:00:00,0
2014-06-12 18:00:00,0
2014-06-12 20:00:00,0
2014-06-12 22:00:00,0
2014-06-13 00:00:00,0
2014-06-13 02:00:00,0
2014-06-13 04:00:00,0
2014-06-13 06:00:00,2.748781859
2014-06-13 08:00:00,0.868331616
2014-06-13 10:00:00,0
2014-06-13 12:00:00,0
2014-06-13 14:00:00,0
2014-06-13 16:00:00,0
2014-06-13 18:00:00,0.319972321
2014-06-13 20:00:00,0
2014-06-13 22:00:00,0
2014-06-14 00:00:00,0
2014-06-14 02:00:00,0
2014-06-14 04:00:00,0
2014-06-14 06:00:00,1.59345605
2014-06-14 08:00:00,1.577360864
2014-06-14 10:00:00,0.860168679
2014-06-14 12:00:00,0.116423694
2014-06-14 14:00:00,0.00839645
2014-06-14 16:00:00,0.011578861
2014-06-14 18:00:00,0.048768997
2014-06-14 20:00:00,0
2014-06-14 22:00:00,0
2014-06-15 00:00:00,0
2014-06-15 02:00:00,0
2014-06-15 04:00:00,0
2014-06-15 06:00:00,1.16754505
2014-06-15 08:00:00,1.423217244
2014-06-15 10:00:00,0.93513112
2014-06-15 12:00:00,0.704981326
2014-06-15 14:00:00,0.547439086
2014-06-15 16:00:00,0.859019215
2014-06-15 18:00:00,1.374164549
2014-06-15 20:00:00,0
2014-06-15 22:00:00,0
2014-07-02 00:00:00,0
2014-07-02 02:00:00,0
2014-07-02 04:00:00,0
2014-07-02 06:00:00,1.333279045
2014-07-02 08:00:00,1.061107101
2014-07-02 10:00:00,0.214080796
2014-07-02 12:00:00,0.324853508
2014-07-02 14:00:00,0.561162455
2014-07-02 16:00:00,0.713844188
2014-07-02 18:00:00,1.150692886
2014-07-02 20:00:00,0
2014-07-02 22:00:00,0
2014-07-03 00:00:00,0
2014-07-03 02:00:00,0
2014-07-03 04:00:00,0
2014-07-03 06:00:00,2.090879833
2014-07-03 08:00:00,1.382958317
2014-07-03 10:00:00,0
2014-07-03 12:00:00,0.498143787
2014-07-03 14:00:00,0.007272916
2014-07-03 16:00:00,0.39481335
2014-07-03 18:00:00,0.868519207
2014-07-03 20:00:00,0
2014-07-03 22:00:00,0
2014-07-04 00:00:00,0
2014-07-04 02:00:00,0
2014-07-04 04:00:00,0
2014-07-04 06:00:00,1.0329928
2014-07-04 08:00:00,0.820612128
2014-07-04 10:00:00,0.88820086
2014-07-04 12:00:00,0.099225565
2014-07-04 14:00:00,0
2014-07-04 16:00:00,0.057494934
2014-07-04 18:00:00,0.263813717
2014-07-04 20:00:00,0
2014-07-04 22:00:00,0
2014-07-05 00:00:00,0
2014-07-05 02:00:00,0
2014-07-05 04:00:00,0
2014-07-05 06:00:00,0.8621854
2014-07-05 08:00:00,0.506365015
2014-07-05 10:00:00,0.344315446
2014-07-05 12:00:00,0.036940781
2014-07-05 14:00:00,0.10600574
2014-07-05 16:00:00,0
2014-07-05 18:00:00,0.286752991
2014-07-05 20:00:00,0
2014-07-05 22:00:00,0
2014-07-22 00:00:00,0
2014-07-22 02:00:00,0
2014-07-22 04:00:00,0
2014-07-22 06:00:00,0.959838365
2014-07-22 08:00:00,1.245253978
2014-07-22 10:00:00,0.88609111
2014-07-22 12:00:00,0.881779243
2014-07-22 14:00:00,0.737747174
2014-07-22 16:00:00,0.386615282
2014-07-22 18:00:00,0.578820405
2014-07-22 20:00:00,0
2014-07-22 22:00:00,0
2014-07-23 00:00:00,0
2014-07-23 02:00:00,0
2014-07-23 04:00:00,0
2014-07-23 06:00:00,2.200460089
2014-07-23 08:00:00,2.174191619
2014-07-23 10:00:00,1.92338377
2014-07-23 12:00:00,1.462778717
2014-07-23 14:00:00,0.81873341
2014-07-23 16:00:00,0.947870414
2014-07-23 18:00:00,1.406407356
2014-07-23 20:00:00,0
2014-07-23 22:00:00,0
2014-07-24 00:00:00,0
2014-07-24 02:00:00,0
2014-07-24 04:00:00,0
2014-07-24 06:00:00,2.446630507
2014-07-24 08:00:00,1.872726474
2014-07-24 10:00:00,1.45999734
2014-07-24 12:00:00,1.166729377
2014-07-24 14:00:00,1.641947733
2014-07-24 16:00:00,0
2014-07-24 18:00:00,1.460077483
2014-07-24 20:00:00,0
2014-07-24 22:00:00,0
2014-07-25 00:00:00,0
2014-07-25 02:00:00,0
2014-07-25 04:00:00,0
2014-07-25 06:00:00,2.036192954
2014-07-25 08:00:00,1.785385105
2014-07-25 10:00:00,1.426514671
2014-07-25 12:00:00,1.571620521
2014-07-25 14:00:00,1.130017531
2014-07-25 16:00:00,1.101921269
2014-07-25 18:00:00,1.709483134
2014-07-25 20:00:00,0
2014-07-25 22:00:00,0
2014-08-11 00:00:00,0
2014-08-11 02:00:00,0
2014-08-11 04:00:00,0
2014-08-11 06:00:00,1.011152275
2014-08-11 08:00:00,0
2014-08-11 10:00:00,0.794119528
2014-08-11 12:00:00,0.780109162
2014-08-11 14:00:00,0
2014-08-11 16:00:00,0.01455888
2014-08-11 18:00:00,0.532470759
2014-08-11 20:00:00,0
2014-08-11 22:00:00,0
2014-08-12 00:00:00,0
2014-08-12 02:00:00,0
2014-08-12 04:00:00,0
2014-08-12 06:00:00,1.831849165
2014-08-12 08:00:00,0.488818411
2014-08-12 10:00:00,0
2014-08-12 12:00:00,0.612491571
2014-08-12 14:00:00,0
2014-08-12 16:00:00,0.333210853
2014-08-12 18:00:00,0.840267794
2014-08-12 20:00:00,0
2014-08-12 22:00:00,0
2014-08-13 00:00:00,0
2014-08-13 02:00:00,0
2014-08-13 04:00:00,0
2014-08-13 06:00:00,1.562663117
2014-08-13 08:00:00,1.294777643
2014-08-13 10:00:00,1.787006811
2014-08-13 12:00:00,0.770059551
2014-08-13 14:00:00,0
2014-08-13 16:00:00,0.429663173
2014-08-13 18:00:00,0.798550128
2014-08-13 20:00:00,0
2014-08-13 22:00:00,0
2014-08-14 00:00:00,0
2014-08-14 02:00:00,0
2014-08-14 04:00:00,0
2014-08-14 06:00:00,2.131813371
2014-08-14 08:00:00,1.092856452
2014-08-14 10:00:00,0.390283361
2014-08-14 12:00:00,0.356353117
2014-08-14 14:00:00,0
2014-08-14 16:00:00,0.329016747
2014-08-14 18:00:00,0.851954556
2014-08-14 20:00:00,0
2014-08-14 22:00:00,0
2014-08-31 00:00:00,0
2014-08-31 02:00:00,0
2014-08-31 04:00:00,0
2014-08-31 06:00:00,2.147103607
2014-08-31 08:00:00,0
2014-08-31 10:00:00,1.420826137
2014-08-31 12:00:00,0.630775264
2014-08-31 14:00:00,0.560262347
2014-08-31 16:00:00,0
2014-08-31 18:00:00,1.095153909
2014-08-31 20:00:00,0
2014-08-31 22:00:00,0
2014-09-01 00:00:00,0
2014-09-01 02:00:00,0
2014-09-01 04:00:00,0
2014-09-01 06:00:00,1.361470794
2014-09-01 08:00:00,0.722984247
2014-09-01 10:00:00,1.459494861
2014-09-01 12:00:00,0.841884986
2014-09-01 14:00:00,0.428332947
2014-09-01 16:00:00,0.739621368
2014-09-01 18:00:00,1.036225148
2014-09-01 20:00:00,0
2014-09-01 22:00:00,0
2014-09-02 00:00:00,0
2014-09-02 02:00:00,0
2014-09-02 04:00:00,0
2014-09-02 06:00:00,0
2014-09-02 08:00:00,1.319845989
2014-09-02 10:00:00,1.570987559
2014-09-02 12:00:00,0.841884986
2014-09-02 14:00:00,0.759509288
2014-09-02 16:00:00,0.420673386
2014-09-02 18:00:00,0.36086094
2014-09-02 20:00:00,0
2014-09-02 22:00:00,0
2014-09-03 00:00:00,0
2014-09-03 02:00:00,0
2014-09-03 04:00:00,0
2014-09-03 06:00:00,1.34318758
2014-09-03 08:00:00,0.823458627
2014-09-03 10:00:00,1.107284892
2014-09-03 12:00:00,0.834968382
2014-09-03 14:00:00,0
2014-09-03 16:00:00,0
2014-09-03 18:00:00,0
2014-09-03 20:00:00,0
2014-09-03 22:00:00,0
2014-09-20 00:00:00,0
2014-09-20 02:00:00,0
2014-09-20 04:00:00,0
2014-09-20 06:00:00,2.489381596
2014-09-20 08:00:00,1.885982973
2014-09-20 10:00:00,0.757576127
2014-09-20 12:00:00,0
2014-09-20 14:00:00,0
2014-09-20 16:00:00,0
2014-09-20 18:00:00,0.185432659
2014-09-20 20:00:00,0
2014-09-20 22:00:00,0
2014-09-21 00:00:00,0
2014-09-21 02:00:00,0
2014-09-21 04:00:00,0
2014-09-21 06:00:00,1.314592878
2014-09-21 08:00:00,0.961573068
2014-09-21 10:00:00,0.950182314
2014-09-21 12:00:00,2.280971039
2014-09-21 14:00:00,0.879153664
2014-09-21 16:00:00,3.80579882
2014-09-21 18:00:00,3.665727814
2014-09-21 20:00:00,0
2014-09-21 22:00:00,0
2014-09-22 00:00:00,0
2014-09-22 02:00:00,0
2014-09-22 04:00:00,0
2014-09-22 06:00:00,2.285234365
2014-09-22 08:00:00,0.704821966
2014-09-22 10:00:00,0.549034766
2014-09-22 12:00:00,0.101311474
2014-09-22 14:00:00,0
2014-09-22 16:00:00,0
2014-09-22 18:00:00,0.352928949
2014-09-22 20:00:00,0
2014-09-22 22:00:00,0
2014-09-23 00:00:00,0
2014-09-23 02:00:00,0
2014-09-23 04:00:00,0
2014-09-23 06:00:00,2.669637822
2014-09-23 08:00:00,2.40307776
2014-09-23 10:00:00,0.897187286
2014-09-23 12:00:00,0.377592379
2014-09-23 14:00:00,0.175990553
2014-09-23 16:00:00,0.400975781
2014-09-23 18:00:00,0.439215027
2014-09-23 20:00:00,0
2014-09-23 22:00:00,0
2014-10-10 00:00:00,0
2014-10-10 02:00:00,0
2014-10-10 04:00:00,0
2014-10-10 06:00:00,0
2014-10-10 08:00:00,1.681280623
2014-10-10 10:00:00,0
2014-10-10 12:00:00,0
2014-10-10 14:00:00,0
2014-10-10 16:00:00,0.120733651
2014-10-10 18:00:00,0
2014-10-10 20:00:00,0
2014-10-10 22:00:00,0
2014-10-11 00:00:00,0
2014-10-11 02:00:00,0
2014-10-11 04:00:00,0
2014-10-11 06:00:00,2.251863978
2014-10-11 08:00:00,1.409840913
2014-10-11 10:00:00,1.085617408
2014-10-11 12:00:00,0.368598385
2014-10-11 14:00:00,0.047004987
2014-10-11 16:00:00,0
2014-10-11 18:00:00,0.373248677
2014-10-11 20:00:00,0
2014-10-11 22:00:00,0
2014-10-12 00:00:00,0
2014-10-12 02:00:00,0
2014-10-12 04:00:00,0
2014-10-12 06:00:00,2.387313246
2014-10-12 08:00:00,2.652876235
2014-10-12 10:00:00,1.345255897
2014-10-12 12:00:00,0.541010271
2014-10-12 14:00:00,0.699367071
2014-10-12 16:00:00,0.69270624
2014-10-12 18:00:00,1.185314252
2014-10-12 20:00:00,0
2014-10-12 22:00:00,0
2014-10-13 00:00:00,0
2014-10-13 02:00:00,0
2014-10-13 04:00:00,0
2014-10-13 06:00:00,2.299243936
2014-10-13 08:00:00,1.846006735
2014-10-13 10:00:00,0.789046721
2014-10-13 12:00:00,1.490155012
2014-10-13 14:00:00,1.047051078
2014-10-13 16:00:00,0.915937224
2014-10-13 18:00:00,1.175660436
2014-10-13 20:00:00,0
2014-10-13 22:00:00,0
2014-12-09 00:00:00,0
2014-12-09 02:00:00,0
2014-12-09 04:00:00,0
2014-12-09 06:00:00,2.155528506
2014-12-09 08:00:00,1.85634216
2014-12-09 10:00:00,0.926395081
2014-12-09 12:00:00,0
2014-12-09 14:00:00,0
2014-12-09 16:00:00,0.05430477
2014-12-09 18:00:00,1.0141836
2014-12-09 20:00:00,0
2014-12-09 22:00:00,0
