,yield
2013-12-15 04:00:00,0
2013-12-15 06:00:00,0
2013-12-15 08:00:00,0.654931835
2013-12-15 10:00:00,0
2013-12-15 12:00:00,0
2013-12-15 14:00:00,0
2013-12-15 16:00:00,0
2013-12-15 18:00:00,0
2013-12-15 20:00:00,0
2013-12-15 22:00:00,0.20872997
2013-12-16 00:00:00,0.311803253
2013-12-16 02:00:00,0
2013-12-16 04:00:00,0
2013-12-16 06:00:00,0
2013-12-16 08:00:00,0
2013-12-16 10:00:00,1.306260751
2013-12-16 12:00:00,0.59919152
2013-12-16 14:00:00,1.208685087
2013-12-16 16:00:00,0
2013-12-16 18:00:00,0.827459482
2013-12-16 20:00:00,0.800156542
2013-12-16 22:00:00,1.128531411
2013-12-17 00:00:00,0
2013-12-17 02:00:00,0.401800571
2013-12-17 04:00:00,1.724390294
2013-12-17 06:00:00,0
2013-12-17 08:00:00,0.701028487
2013-12-17 10:00:00,0
2013-12-17 12:00:00,0
2013-12-17 14:00:00,0
2013-12-17 16:00:00,0
2013-12-17 18:00:00,0
2013-12-17 20:00:00,0
2013-12-17 22:00:00,0.547994778
2014-01-03 00:00:00,1.342361653
2014-01-03 02:00:00,1.625878237
2014-01-03 04:00:00,2.026056183
2014-01-03 06:00:00,2.306225011
2014-01-03 08:00:00,1.809099052
2014-01-03 10:00:00,0
2014-01-03 12:00:00,0
2014-01-03 14:00:00,0
2014-01-03 16:00:00,0.048526613
2014-01-03 18:00:00,0.148537075
2014-01-03 20:00:00,0.324769027
2014-01-03 22:00:00,1.013655463
2014-01-04 00:00:00,1.479918503
2014-01-04 02:00:00,1.626352597
2014-01-04 04:00:00,0
2014-01-04 06:00:00,2.141416773
2014-01-04 08:00:00,0
2014-01-04 10:00:00,0
2014-01-04 12:00:00,0
2014-01-04 14:00:00,0
2014-01-04 16:00:00,0
2014-01-04 18:00:00,0.525391231
2014-01-04 20:00:00,0.489577264
2014-01-04 22:00:00,0.822369345
2014-01-05 00:00:00,1.487479146
2014-01-05 02:00:00,0
2014-01-05 04:00:00,2.265458877
2014-01-05 06:00:00,2.265458877
2014-01-05 08:00:00,1.392133485
2014-01-05 10:00:00,0
2014-01-05 12:00:00,0
2014-01-05 14:00:00,0.532408894
2014-01-05 16:00:00,0.55850255
2014-01-05 18:00:00,1.33713143
2014-01-05 20:00:00,1.133611676
2014-01-05 22:00:00,0
2014-01-06 00:00:00,1.93043991
2014-01-06 02:00:00,2.097475034
2014-01-06 04:00:00,0
2014-01-06 06:00:00,1.652282833
2014-01-06 08:00:00,2.463795647
2014-01-06 10:00:00,0.221319186
2014-01-06 12:00:00,0
2014-01-06 14:00:00,0.464635014
2014-01-06 16:00:00,0.564677398
2014-01-06 18:00:00,1.041469591
2014-01-06 20:00:00,1.278254809
2014-01-06 22:00:00,0.349789991
2014-01-23 00:00:00,1.80152052
2014-01-23 02:00:00,1.671259284
2014-01-23 04:00:00,2.074393286
2014-01-23 06:00:00,2.365418797
2014-01-23 08:00:00,2.628931599
2014-01-23 10:00:00,2.41157326
2014-01-23 12:00:00,1.089838749
2014-01-23 14:00:00,0.598014857
2014-01-23 16:00:00,0.49088385
2014-01-23 18:00:00,1.993297168
2014-01-23 20:00:00,0
2014-01-23 22:00:00,0
2014-01-24 00:00:00,1.61628162
2014-01-24 02:00:00,1.670010888
2014-01-24 04:00:00,1.244339193
2014-01-24 06:00:00,1.037854153
2014-01-24 08:00:00,0.943133026
2014-01-24 10:00:00,0
2014-01-24 12:00:00,0
2014-01-24 14:00:00,0
2014-01-24 16:00:00,0.21217099
2014-01-24 18:00:00,0.297365567
2014-01-24 20:00:00,0
2014-01-24 22:00:00,0.379737262
2014-01-25 00:00:00,0.991631355
2014-01-25 02:00:00,0
2014-01-25 04:00:00,1.507169891
2014-01-25 06:00:00,1.535452014
2014-01-25 08:00:00,0
2014-01-25 10:00:00,0
2014-01-25 12:00:00,0
2014-01-25 14:00:00,0
2014-01-25 16:00:00,0.423771342
2014-01-25 18:00:00,0.76230806
2014-01-25 20:00:00,0.471639046
2014-01-25 22:00:00,0
2014-01-26 00:00:00,1.320172429
2014-01-26 02:00:00,0
2014-01-26 04:00:00,0
2014-01-26 06:00:00,0
2014-01-26 08:00:00,0
2014-01-26 10:00:00,0.114715272
2014-01-26 12:00:00,0
2014-01-26 14:00:00,0
2014-01-26 16:00:00,0.277812758
2014-01-26 18:00:00,0.76230806
2014-01-26 20:00:00,1.348786963
2014-01-26 22:00:00,0.657086748
2014-02-12 00:00:00,1.406655802
2014-02-12 02:00:00,1.523527733
2014-02-12 04:00:00,1.953742185
2014-02-12 06:00:00,1.623651351
2014-02-12 08:00:00,1.62412571
2014-02-12 10:00:00,0
2014-02-12 12:00:00,0
2014-02-12 14:00:00,0.235082588
2014-02-12 16:00:00,0.258363199
2014-02-12 18:00:00,0.439041223
2014-02-12 20:00:00,0.130298403
2014-02-12 22:00:00,0
2014-02-13 00:00:00,0.992105714
2014-02-13 02:00:00,1.288632384
2014-02-13 04:00:00,1.953742185
2014-02-13 06:00:00,2.121251669
2014-02-13 08:00:00,1.623651351
2014-02-13 10:00:00,0
2014-02-13 12:00:00,0
2014-02-13 14:00:00,0
2014-02-13 16:00:00,0.243909823
2014-02-13 18:00:00,0.790682957
2014-02-13 20:00:00,0.615846254
2014-02-13 22:00:00,0
2014-02-14 00:00:00,1.483061935
2014-02-14 02:00:00,0
2014-02-14 04:00:00,1.198593993
2014-02-14 06:00:00,1.303825644
2014-02-14 08:00:00,1.378933661
2014-02-14 10:00:00,0
2014-02-14 12:00:00,0
2014-02-14 14:00:00,0.378233808
2014-02-14 16:00:00,0.934778592
2014-02-14 18:00:00,0
2014-02-14 20:00:00,0.26891709
2014-02-14 22:00:00,1.100298558
2014-02-15 00:00:00,1.633734239
2014-02-15 02:00:00,2.670719514
2014-02-15 04:00:00,0
2014-02-15 06:00:00,2.557309611
2014-02-15 08:00:00,1.814606204
2014-02-15 10:00:00,1.976317503
2014-02-15 12:00:00,0.862193321
2014-02-15 14:00:00,0.991329562
2014-02-15 16:00:00,3.305444659
2014-02-15 18:00:00,3.264686113
2014-02-15 20:00:00,2.977054579
2014-02-15 22:00:00,2.885010462
2014-03-04 00:00:00,2.639399831
2014-03-04 02:00:00,2.231304667
2014-03-04 04:00:00,2.631008253
2014-03-04 06:00:00,2.979037305
2014-03-04 08:00:00,3.652538684
2014-03-04 10:00:00,1.942875116
2014-03-04 12:00:00,1.470003759
2014-03-04 14:00:00,1.728291518
2014-03-04 16:00:00,1.557905999
2014-03-04 18:00:00,2.205894501
2014-03-04 20:00:00,2.598857962
2014-03-04 22:00:00,2.372810629
2014-03-05 00:00:00,2.916631288
2014-03-05 02:00:00,3.44871684
2014-03-05 04:00:00,3.68054197
2014-03-05 06:00:00,3.022448067
2014-03-05 08:00:00,2.592975639
2014-03-05 10:00:00,2.545923138
2014-03-05 12:00:00,1.102366693
2014-03-05 14:00:00,1.272973004
2014-03-05 16:00:00,1.983703241
2014-03-05 18:00:00,2.3605738
2014-03-05 20:00:00,2.9172566
2014-03-05 22:00:00,2.605004731
2014-03-06 00:00:00,2.581137962
2014-03-06 02:00:00,2.798523997
2014-03-06 04:00:00,2.756072499
2014-03-06 06:00:00,3.469948242
2014-03-06 08:00:00,2.639042923
2014-03-06 10:00:00,2.508208634
2014-03-06 12:00:00,1.215964299
2014-03-06 14:00:00,1.433319719
2014-03-06 16:00:00,2.233791633
2014-03-06 18:00:00,2.984366064
2014-03-06 20:00:00,3.405509209
2014-03-06 22:00:00,2.947055331
2014-03-07 00:00:00,3.458065493
2014-03-07 02:00:00,2.677408863
2014-03-07 04:00:00,3.371909561
2014-03-07 06:00:00,0
2014-03-07 08:00:00,2.405461558
2014-03-07 10:00:00,0
2014-03-07 12:00:00,0.518649261
2014-03-07 14:00:00,0.1270126
2014-03-07 16:00:00,1.53351383
2014-03-07 18:00:00,2.173614757
2014-03-07 20:00:00,2.133125057
2014-03-07 22:00:00,1.881042209
2014-03-24 00:00:00,1.894569735
2014-03-24 02:00:00,2.675409099
2014-03-24 04:00:00,2.972025706
2014-03-24 06:00:00,1.484872467
2014-03-24 08:00:00,1.677520586
2014-03-24 10:00:00,1.298210713
2014-03-24 12:00:00,0.007327929
2014-03-24 14:00:00,0.261121256
2014-03-24 16:00:00,0.620482502
2014-03-24 18:00:00,0.929116062
2014-03-24 20:00:00,1.385157871
2014-03-24 22:00:00,1.710050538
2014-03-25 00:00:00,1.36731712
2014-03-25 02:00:00,2.110091595
2014-03-25 04:00:00,2.246820476
2014-03-25 06:00:00,2.984576685
2014-03-25 08:00:00,1.619507176
2014-03-25 10:00:00,0.669411396
2014-03-25 12:00:00,0
2014-03-25 14:00:00,0.250345806
2014-03-25 16:00:00,0.29295227
2014-03-25 18:00:00,0.679194258
2014-03-25 20:00:00,1.797824592
2014-03-25 22:00:00,1.534729137
2014-03-26 00:00:00,1.543102792
2014-03-26 02:00:00,0
2014-03-26 04:00:00,0
2014-03-26 06:00:00,0
2014-03-26 08:00:00,1.639791172
2014-03-26 10:00:00,1.876307299
2014-03-26 12:00:00,0.753851059
2014-03-26 14:00:00,0.796727437
2014-03-26 16:00:00,1.084114762
2014-03-26 18:00:00,1.00275452
2014-03-26 20:00:00,1.980680042
2014-03-26 22:00:00,0
2014-03-27 00:00:00,0
2014-03-27 02:00:00,0
2014-03-27 04:00:00,0
2014-03-27 06:00:00,2.589324016
2014-03-27 08:00:00,2.425050955
2014-03-27 10:00:00,1.547108933
2014-03-27 12:00:00,1.14139916
2014-03-27 14:00:00,1.508553282
2014-03-27 16:00:00,1.886414217
2014-03-27 18:00:00,3.230903245
2014-03-27 20:00:00,0
2014-03-27 22:00:00,0
2014-04-13 00:00:00,2.140677471
2014-04-13 02:00:00,2.045203147
2014-04-13 04:00:00,2.667531797
2014-04-13 06:00:00,2.732953189
2014-04-13 08:00:00,0
2014-04-13 10:00:00,1.860746595
2014-04-13 12:00:00,2.068457111
2014-04-13 14:00:00,1.503673566
2014-04-13 16:00:00,1.125229523
2014-04-13 18:00:00,1.264112235
2014-04-13 20:00:00,1.803902916
2014-04-13 22:00:00,2.542401828
2014-04-14 00:00:00,2.168483744
2014-04-14 02:00:00,2.261475221
2014-04-14 04:00:00,0
2014-04-14 06:00:00,2.759424088
2014-04-14 08:00:00,2.336207188
2014-04-14 10:00:00,0
2014-04-14 12:00:00,1.22622295
2014-04-14 14:00:00,1.422232877
2014-04-14 16:00:00,1.328753356
2014-04-14 18:00:00,1.819529675
2014-04-14 20:00:00,3.643143259
2014-04-14 22:00:00,1.676737897
2014-04-15 00:00:00,0
2014-04-15 02:00:00,1.746071811
2014-04-15 04:00:00,2.169997443
2014-04-15 06:00:00,1.261600716
2014-04-15 08:00:00,1.940210128
2014-04-15 10:00:00,1.000722502
2014-04-15 12:00:00,0.918122592
2014-04-15 14:00:00,1.248890553
2014-04-15 16:00:00,1.332167704
2014-04-15 18:00:00,2.379744686
2014-04-15 20:00:00,2.159791444
2014-04-15 22:00:00,0
2014-04-16 00:00:00,1.069361381
2014-04-16 02:00:00,1.15259194
2014-04-16 04:00:00,2.139876481
2014-04-16 06:00:00,1.645790425
2014-04-16 08:00:00,1.299937619
2014-04-16 10:00:00,1.027735427
2014-04-16 12:00:00,1.176295245
2014-04-16 14:00:00,0.727159202
2014-04-16 16:00:00,1.158367836
2014-04-16 18:00:00,1.482968752
2014-04-16 20:00:00,0
2014-04-16 22:00:00,1.294002845
2014-05-03 00:00:00,3.170060036
2014-05-03 02:00:00,3.215603251
2014-05-03 04:00:00,2.741686675
2014-05-03 06:00:00,2.741686675
2014-05-03 08:00:00,2.094368681
2014-05-03 10:00:00,2.024771096
2014-05-03 12:00:00,1.341576141
2014-05-03 14:00:00,2.226279232
2014-05-03 16:00:00,2.238959184
2014-05-03 18:00:00,2.537675931
2014-05-03 20:00:00,2.57709043
2014-05-03 22:00:00,2.376419864
2014-05-04 00:00:00,2.349791031
2014-05-04 02:00:00,2.459599785
2014-05-04 04:00:00,3.183888328
2014-05-04 06:00:00,2.860773219
2014-05-04 08:00:00,1.577208984
2014-05-04 10:00:00,1.285169265
2014-05-04 12:00:00,1.775763095
2014-05-04 14:00:00,1.844363632
2014-05-04 16:00:00,2.009171869
2014-05-04 18:00:00,2.620291266
2014-05-04 20:00:00,2.635393792
2014-05-04 22:00:00,2.367313067
2014-05-05 00:00:00,2.358050978
2014-05-05 02:00:00,3.150157632
2014-05-05 04:00:00,3.012954391
2014-05-05 06:00:00,2.957219921
2014-05-05 08:00:00,2.079695229
2014-05-05 10:00:00,1.837931246
2014-05-05 12:00:00,1.479119657
2014-05-05 14:00:00,2.033715765
2014-05-05 16:00:00,2.136428779
2014-05-05 18:00:00,2.781142956
2014-05-05 20:00:00,0
2014-05-05 22:00:00,2.26892419
2014-05-06 00:00:00,2.489385306
2014-05-06 02:00:00,2.515291248
2014-05-06 04:00:00,2.298644781
2014-05-06 06:00:00,1.970068148
2014-05-06 08:00:00,1.633149742
2014-05-06 10:00:00,0.850436288
2014-05-06 12:00:00,2.162494076
2014-05-06 14:00:00,2.254442304
2014-05-06 16:00:00,0
2014-05-06 18:00:00,3.075075118
2014-05-06 20:00:00,0
2014-05-06 22:00:00,0.523774579
2014-05-23 00:00:00,1.467755256
2014-05-23 02:00:00,0
2014-05-23 04:00:00,0
2014-05-23 06:00:00,3.06522639
2014-05-23 08:00:00,0
2014-05-23 10:00:00,1.217975505
2014-05-23 12:00:00,0.978276026
2014-05-23 14:00:00,1.145771438
2014-05-23 16:00:00,1.047989581
2014-05-23 18:00:00,0
2014-05-23 20:00:00,0
2014-05-23 22:00:00,0
2014-05-24 00:00:00,2.055359154
2014-05-24 02:00:00,0
2014-05-24 04:00:00,0
2014-05-24 06:00:00,0
2014-05-24 08:00:00,2.29627299
2014-05-24 10:00:00,0
2014-05-24 12:00:00,1.323266615
2014-05-24 14:00:00,0
2014-05-24 16:00:00,0
2014-05-24 18:00:00,1.161770179
2014-05-24 20:00:00,2.323396437
2014-05-24 22:00:00,2.057209265
2014-05-25 00:00:00,1.302193822
2014-05-25 02:00:00,1.232414865
2014-05-25 04:00:00,2.631865648
2014-05-25 06:00:00,2.967419792
2014-05-25 08:00:00,1.853193755
2014-05-25 10:00:00,1.229440994
2014-05-25 12:00:00,0.978945595
2014-05-25 14:00:00,1.192380179
2014-05-25 16:00:00,1.154547508
2014-05-25 18:00:00,0
2014-05-25 20:00:00,1.640462907
2014-05-25 22:00:00,0
2014-05-26 00:00:00,1.163924283
2014-05-26 02:00:00,0
2014-05-26 04:00:00,0
2014-05-26 06:00:00,2.360811379
2014-05-26 08:00:00,0
2014-05-26 10:00:00,0
2014-05-26 12:00:00,0.114114451
2014-05-26 14:00:00,0.572529793
2014-05-26 16:00:00,0.48811028
2014-05-26 18:00:00,1.265103689
2014-05-26 20:00:00,1.393926435
2014-05-26 22:00:00,1.510206754
2014-06-12 00:00:00,1.869212827
2014-06-12 02:00:00,2.159622045
2014-06-12 04:00:00,2.722763449
2014-06-12 06:00:00,2.642198873
2014-06-12 08:00:00,2.24137664
2014-06-12 10:00:00,0.905166861
2014-06-12 12:00:00,0.828260863
2014-06-12 14:00:00,2.554539448
2014-06-12 16:00:00,0.545024024
2014-06-12 18:00:00,0.86985301
2014-06-12 20:00:00,1.734537124
2014-06-12 22:00:00,0.802426136
2014-06-13 00:00:00,1.130801006
2014-06-13 02:00:00,1.780066643
2014-06-13 04:00:00,2.357883011
2014-06-13 06:00:00,1.348739468
2014-06-13 08:00:00,2.496518373
2014-06-13 10:00:00,0.759486332
2014-06-13 12:00:00,0
2014-06-13 14:00:00,0
2014-06-13 16:00:00,1.281876326
2014-06-13 18:00:00,2.422684398
2014-06-13 20:00:00,2.606526295
2014-06-13 22:00:00,2.275360045
2014-06-14 00:00:00,0
2014-06-14 02:00:00,1.733802146
2014-06-14 04:00:00,0
2014-06-14 06:00:00,2.460933598
2014-06-14 08:00:00,0
2014-06-14 10:00:00,1.593020844
2014-06-14 12:00:00,0
2014-06-14 14:00:00,0.769150818
2014-06-14 16:00:00,1.134394793
2014-06-14 18:00:00,1.269927892
2014-06-14 20:00:00,0
2014-06-14 22:00:00,1.619435612
2014-06-15 00:00:00,1.931152303
2014-06-15 02:00:00,2.662474984
2014-06-15 04:00:00,2.038071866
2014-06-15 06:00:00,1.88349167
2014-06-15 08:00:00,1.246778796
2014-06-15 10:00:00,1.000581524
2014-06-15 12:00:00,0.549047819
2014-06-15 14:00:00,1.316182811
2014-06-15 16:00:00,1.689425053
2014-06-15 18:00:00,1.689425053
2014-06-15 20:00:00,2.071075664
2014-06-15 22:00:00,0
2014-07-02 00:00:00,1.344782208
2014-07-02 02:00:00,1.332125929
2014-07-02 04:00:00,0
2014-07-02 06:00:00,1.264740063
2014-07-02 08:00:00,1.266817197
2014-07-02 10:00:00,0.573427532
2014-07-02 12:00:00,0.166528269
2014-07-02 14:00:00,0.298723517
2014-07-02 16:00:00,0.593966726
2014-07-02 18:00:00,0
2014-07-02 20:00:00,1.369036809
2014-07-02 22:00:00,1.605861347
2014-07-03 00:00:00,1.462052428
2014-07-03 02:00:00,0
2014-07-03 04:00:00,2.28801392
2014-07-03 06:00:00,2.404021021
2014-07-03 08:00:00,1.362831862
2014-07-03 10:00:00,0.668683733
2014-07-03 12:00:00,0.497694519
2014-07-03 14:00:00,0.266948749
2014-07-03 16:00:00,0.280134999
2014-07-03 18:00:00,0
2014-07-03 20:00:00,1.332260178
2014-07-03 22:00:00,1.245817879
2014-07-04 00:00:00,0.651132645
2014-07-04 02:00:00,0
2014-07-04 04:00:00,2.620387548
2014-07-04 06:00:00,2.574446044
2014-07-04 08:00:00,1.293754185
2014-07-04 10:00:00,0.565461743
2014-07-04 12:00:00,0.212931218
2014-07-04 14:00:00,0.389114811
2014-07-04 16:00:00,0.093098212
2014-07-04 18:00:00,0.012235652
2014-07-04 20:00:00,0.405609792
2014-07-04 22:00:00,0.898961811
2014-07-05 00:00:00,1.529102379
2014-07-05 02:00:00,1.529500668
2014-07-05 04:00:00,1.45732862
2014-07-05 06:00:00,1.25394628
2014-07-05 08:00:00,1.447768639
2014-07-05 10:00:00,0.225936193
2014-07-05 12:00:00,0
2014-07-05 14:00:00,0.174247413
2014-07-05 16:00:00,0.213222969
2014-07-05 18:00:00,0.358516817
2014-07-05 20:00:00,0.762255728
2014-07-05 22:00:00,0.886473036
2014-07-22 00:00:00,0.979168744
2014-07-22 02:00:00,1.212642886
2014-07-22 04:00:00,2.01799553
2014-07-22 06:00:00,1.907029151
2014-07-22 08:00:00,1.508565984
2014-07-22 10:00:00,1.271494788
2014-07-22 12:00:00,0.488043729
2014-07-22 14:00:00,0.8422041
2014-07-22 16:00:00,0
2014-07-22 18:00:00,1.202738331
2014-07-22 20:00:00,1.62340173
2014-07-22 22:00:00,0
2014-07-23 00:00:00,0.841757454
2014-07-23 02:00:00,1.470601845
2014-07-23 04:00:00,1.638111328
2014-07-23 06:00:00,1.307972509
2014-07-23 08:00:00,1.770271301
2014-07-23 10:00:00,1.491411361
2014-07-23 12:00:00,0.757292669
2014-07-23 14:00:00,0.890538695
2014-07-23 16:00:00,0
2014-07-23 18:00:00,1.23394002
2014-07-23 20:00:00,0
2014-07-23 22:00:00,0
2014-07-24 00:00:00,0
2014-07-24 02:00:00,2.042636602
2014-07-24 04:00:00,2.039232367
2014-07-24 06:00:00,0
2014-07-24 08:00:00,2.168731661
2014-07-24 10:00:00,1.887441963
2014-07-24 12:00:00,1.238548801
2014-07-24 14:00:00,1.316332939
2014-07-24 16:00:00,0.85907756
2014-07-24 18:00:00,1.618933491
2014-07-24 20:00:00,1.866058736
2014-07-24 22:00:00,1.809392937
2014-07-25 00:00:00,2.236884645
2014-07-25 02:00:00,2.394040078
2014-07-25 04:00:00,2.560775291
2014-07-25 06:00:00,2.365252493
2014-07-25 08:00:00,2.278507295
2014-07-25 10:00:00,1.537642966
2014-07-25 12:00:00,1.439181924
2014-07-25 14:00:00,0
2014-07-25 16:00:00,1.357355005
2014-07-25 18:00:00,1.29092721
2014-07-25 20:00:00,0
2014-07-25 22:00:00,1.770271301
2014-08-11 00:00:00,1.040800065
2014-08-11 02:00:00,1.071227059
2014-08-11 04:00:00,1.815832107
2014-08-11 06:00:00,2.027785554
2014-08-11 08:00:00,1.940100008
2014-08-11 10:00:00,1.255666899
2014-08-11 12:00:00,0.326111527
2014-08-11 14:00:00,0.303401339
2014-08-11 16:00:00,0
2014-08-11 18:00:00,0.84817967
2014-08-11 20:00:00,0
2014-08-11 22:00:00,0.419290594
2014-08-12 00:00:00,1.084070742
2014-08-12 02:00:00,0
2014-08-12 04:00:00,2.37960491
2014-08-12 06:00:00,1.499131305
2014-08-12 08:00:00,1.001462585
2014-08-12 10:00:00,1.566383065
2014-08-12 12:00:00,0.635126972
2014-08-12 14:00:00,0.563102087
2014-08-12 16:00:00,0.850103513
2014-08-12 18:00:00,0.995462192
2014-08-12 20:00:00,1.382769844
2014-08-12 22:00:00,0
2014-08-13 00:00:00,2.129195052
2014-08-13 02:00:00,1.40354478
2014-08-13 04:00:00,1.40354478
2014-08-13 06:00:00,0
2014-08-13 08:00:00,2.068082306
2014-08-13 10:00:00,1.230621245
2014-08-13 12:00:00,1.329504478
2014-08-13 14:00:00,0
2014-08-13 16:00:00,1.013661929
2014-08-13 18:00:00,0.97388106
2014-08-13 20:00:00,0
2014-08-13 22:00:00,1.248524072
2014-08-14 00:00:00,2.390274191
2014-08-14 02:00:00,2.88328553
2014-08-14 04:00:00,0
2014-08-14 06:00:00,2.397466654
2014-08-14 08:00:00,1.889415547
2014-08-14 10:00:00,0
2014-08-14 12:00:00,1.563935924
2014-08-14 14:00:00,1.055346932
2014-08-14 16:00:00,1.254224693
2014-08-14 18:00:00,0
2014-08-14 20:00:00,2.106591401
2014-08-14 22:00:00,1.324541033
2014-08-31 00:00:00,0.71448221
2014-08-31 02:00:00,0
2014-08-31 04:00:00,2.112126996
2014-08-31 06:00:00,1.900590826
2014-08-31 08:00:00,1.735782589
2014-08-31 10:00:00,0
2014-08-31 12:00:00,0
2014-08-31 14:00:00,0.850103513
2014-08-31 16:00:00,1.329504478
2014-08-31 18:00:00,0
2014-08-31 20:00:00,0
2014-08-31 22:00:00,1.54298826
2014-09-01 00:00:00,0
2014-09-01 02:00:00,0
2014-09-01 04:00:00,0
2014-09-01 06:00:00,2.434727532
2014-09-01 08:00:00,0
2014-09-01 10:00:00,0.138646945
2014-09-01 12:00:00,0
2014-09-01 14:00:00,0.935683621
2014-09-01 16:00:00,1.006545796
2014-09-01 18:00:00,1.509112419
2014-09-01 20:00:00,1.612312074
2014-09-01 22:00:00,0.941301185
2014-09-02 00:00:00,0
2014-09-02 02:00:00,0.680175292
2014-09-02 04:00:00,1.363959957
2014-09-02 06:00:00,1.86053199
2014-09-02 08:00:00,1.423432824
2014-09-02 10:00:00,0.985683253
2014-09-02 12:00:00,0.488043729
2014-09-02 14:00:00,0.850103513
2014-09-02 16:00:00,0.986411307
2014-09-02 18:00:00,0.919508387
2014-09-02 20:00:00,1.109095244
2014-09-02 22:00:00,1.369385623
2014-09-03 00:00:00,0.888480603
2014-09-03 02:00:00,1.553959376
2014-09-03 04:00:00,1.554357665
2014-09-03 06:00:00,2.378183704
2014-09-03 08:00:00,2.182224812
2014-09-03 10:00:00,1.493112423
2014-09-03 12:00:00,0.57284914
2014-09-03 14:00:00,0.656581608
2014-09-03 16:00:00,1.16469624
2014-09-03 18:00:00,1.495300635
2014-09-03 20:00:00,1.832325387
2014-09-03 22:00:00,1.759961427
2014-09-20 00:00:00,1.227879661
2014-09-20 02:00:00,1.499862435
2014-09-20 04:00:00,1.47363189
2014-09-20 06:00:00,2.170435545
2014-09-20 08:00:00,1.045043268
2014-09-20 10:00:00,0.330376746
2014-09-20 12:00:00,0
2014-09-20 14:00:00,0
2014-09-20 16:00:00,0.201288755
2014-09-20 18:00:00,0.178876815
2014-09-20 20:00:00,0
2014-09-20 22:00:00,0.111735944
2014-09-21 00:00:00,0
2014-09-21 02:00:00,0.938623578
2014-09-21 04:00:00,0.872749053
2014-09-21 06:00:00,0.826354704
2014-09-21 08:00:00,0.405343645
2014-09-21 10:00:00,0
2014-09-21 12:00:00,0
2014-09-21 14:00:00,2.169581231
2014-09-21 16:00:00,1.110891301
2014-09-21 18:00:00,1.094156684
2014-09-21 20:00:00,1.328730182
2014-09-21 22:00:00,0.977661528
2014-09-22 00:00:00,2.012811836
2014-09-22 02:00:00,2.348878241
2014-09-22 04:00:00,2.705373274
2014-09-22 06:00:00,2.532445215
2014-09-22 08:00:00,2.539924841
2014-09-22 10:00:00,1.276635358
2014-09-22 12:00:00,0.089759408
2014-09-22 14:00:00,0.495517092
2014-09-22 16:00:00,0.139714276
2014-09-22 18:00:00,0.29262589
2014-09-22 20:00:00,0.327967927
2014-09-22 22:00:00,0.498963767
2014-09-23 00:00:00,1.123820994
2014-09-23 02:00:00,0.693245372
2014-09-23 04:00:00,1.230152199
2014-09-23 06:00:00,1.450444154
2014-09-23 08:00:00,1.442378653
2014-09-23 10:00:00,0.673504526
2014-09-23 12:00:00,0.611210291
2014-09-23 14:00:00,0.525249603
2014-09-23 16:00:00,0.939119925
2014-09-23 18:00:00,0.531772244
2014-09-23 20:00:00,0.920496307
2014-09-23 22:00:00,1.20481174
2014-10-10 00:00:00,1.859817504
2014-10-10 02:00:00,0.999357083
