"X","yield"
"2013-12-15 22:00:00",0.415368577162326
"2013-12-16 00:00:00",0.164860969524104
"2013-12-16 02:00:00",2.24359081269537
"2013-12-16 04:00:00",3.42134317101555
"2013-12-16 06:00:00",5.67500015193219
"2013-12-16 08:00:00",2.06812373034028
"2013-12-16 10:00:00",54.6494889645675
"2013-12-16 12:00:00",91.0130764752262
"2013-12-16 14:00:00",81.3517984284291
"2013-12-16 16:00:00",6.67645824749066
"2013-12-16 18:00:00",5.65728031566016
"2013-12-16 20:00:00",5.3869148778657
"2013-12-16 22:00:00",4.82402163420544
"2013-12-17 00:00:00",4.76600405977044
"2013-12-17 02:00:00",4.54711966748499
"2013-12-17 04:00:00",4.42239294098582
"2013-12-17 06:00:00",4.42552360456054
"2013-12-17 08:00:00",3.88827085792921
"2013-12-17 10:00:00",0
"2013-12-17 12:00:00",0.758725174304004
"2013-12-17 14:00:00",0
"2013-12-17 16:00:00",2.24113902528306
"2013-12-17 18:00:00",4.43032162844224
"2013-12-17 20:00:00",4.33797302953231
"2013-12-17 22:00:00",4.55311667835998
"2014-01-03 00:00:00",0.539850799041915
"2014-01-03 02:00:00",0.606395888886482
"2014-01-03 04:00:00",1.35174877410986
"2014-01-03 06:00:00",2.029120797004
"2014-01-03 08:00:00",2.19772987733995
"2014-01-03 10:00:00",2.34320763821609
"2014-01-03 12:00:00",2.4243150767785
"2014-01-03 14:00:00",2.19043813085352
"2014-01-03 16:00:00",0.813329321867059
"2014-01-03 18:00:00",0.53922873142983
"2014-01-03 20:00:00",1.17799887617616
"2014-01-03 22:00:00",1.8188193960882
"2014-01-04 00:00:00",1.20970523420624
"2014-01-04 02:00:00",0.537283674523337
"2014-01-04 04:00:00",1.11461612907533
"2014-01-04 06:00:00",1.7553567493369
"2014-01-04 08:00:00",2.19206274394026
"2014-01-04 10:00:00",1.81119662697745
"2014-01-04 12:00:00",1.51603257341901
"2014-01-04 14:00:00",0
"2014-01-04 16:00:00",3.14332601400501
"2014-01-04 18:00:00",51.7390878578924
"2014-01-04 20:00:00",4.38284520111595
"2014-01-04 22:00:00",1.19991255040156
"2014-01-05 00:00:00",0.535133359127798
"2014-01-05 02:00:00",0.480437155731551
"2014-01-05 04:00:00",0.240391544735758
"2014-01-05 06:00:00",0.651264784091154
"2014-01-05 08:00:00",2.08641728973203
"2014-01-05 10:00:00",2.18890681402661
"2014-01-05 12:00:00",2.53970367117336
"2014-01-05 14:00:00",2.1942834401475
"2014-01-05 16:00:00",1.50482562518869
"2014-01-05 18:00:00",1.3627887993822
"2014-01-05 20:00:00",1.67152548089132
"2014-01-05 22:00:00",2.11229205772361
"2014-01-06 00:00:00",2.17754103554387
"2014-01-06 02:00:00",2.17461451683607
"2014-01-06 04:00:00",2.17206232076342
"2014-01-06 06:00:00",2.20654157992192
"2014-01-06 08:00:00",3.61247112900185
"2014-01-06 10:00:00",3.83859700475341
"2014-01-06 12:00:00",3.85970675382487
"2014-01-06 14:00:00",3.86409473612514
"2014-01-06 16:00:00",3.22523547703406
"2014-01-06 18:00:00",2.7634369449637
"2014-01-06 20:00:00",3.00693020358563
"2014-01-06 22:00:00",3.00674355279978
"2014-01-23 00:00:00",0
"2014-01-23 02:00:00",0
"2014-01-23 04:00:00",0
"2014-01-23 06:00:00",0
"2014-01-23 08:00:00",0
"2014-01-23 10:00:00",0
"2014-01-23 12:00:00",0
"2014-01-23 14:00:00",0
"2014-01-23 16:00:00",0
"2014-01-23 18:00:00",0
"2014-01-23 20:00:00",0
"2014-01-23 22:00:00",0
"2014-01-24 00:00:00",0
"2014-01-24 02:00:00",0
"2014-01-24 04:00:00",0
"2014-01-24 06:00:00",0
"2014-01-24 08:00:00",0
"2014-01-24 10:00:00",0
"2014-01-24 12:00:00",0
"2014-01-24 14:00:00",0
"2014-01-24 16:00:00",0
"2014-01-24 18:00:00",0
"2014-01-24 20:00:00",0
"2014-01-24 22:00:00",0
"2014-01-25 00:00:00",0
"2014-01-25 02:00:00",0
"2014-01-25 04:00:00",0
"2014-01-25 06:00:00",0
"2014-01-25 08:00:00",0
"2014-01-25 10:00:00",0
"2014-01-25 12:00:00",0
"2014-01-25 14:00:00",0
"2014-01-25 16:00:00",0
"2014-01-25 18:00:00",0
"2014-01-25 20:00:00",0
"2014-01-25 22:00:00",0
"2014-01-26 00:00:00",0
"2014-01-26 02:00:00",0
"2014-01-26 04:00:00",0
"2014-01-26 06:00:00",0
"2014-01-26 08:00:00",0
"2014-01-26 10:00:00",0
"2014-01-26 12:00:00",0
"2014-01-26 14:00:00",0
"2014-01-26 16:00:00",0
"2014-01-26 18:00:00",0
"2014-01-26 20:00:00",0
"2014-01-26 22:00:00",0
"2014-02-12 00:00:00",0.00388757595583744
"2014-02-12 02:00:00",0.0706115819845436
"2014-02-12 04:00:00",0.161898488607922
"2014-02-12 06:00:00",0
"2014-02-12 08:00:00",0
"2014-02-12 10:00:00",0
"2014-02-12 12:00:00",0.471831920974751
"2014-02-12 14:00:00",5.18191254072212
"2014-02-12 16:00:00",4.56613852414182
"2014-02-12 18:00:00",3.04048557826969
"2014-02-12 20:00:00",4.68060583740976
"2014-02-12 22:00:00",0.534485534178287
"2014-02-13 00:00:00",0
"2014-02-13 02:00:00",0
"2014-02-13 04:00:00",0.405521175022614
"2014-02-13 06:00:00",0.959567388999517
"2014-02-13 08:00:00",0.478097516434218
"2014-02-13 10:00:00",0.547560933764316
"2014-02-13 12:00:00",0.550478518388331
"2014-02-13 14:00:00",0.587015342358882
"2014-02-13 16:00:00",0.551486092662799
"2014-02-13 18:00:00",0.54841080073902
"2014-02-13 20:00:00",0.548147955239756
"2014-02-13 22:00:00",0.548331946878989
"2014-02-14 00:00:00",0.547271803504486
"2014-02-14 02:00:00",0.545493215694592
"2014-02-14 04:00:00",0.544643348509339
"2014-02-14 06:00:00",0.679824041944016
"2014-02-14 08:00:00",1.86952604110184
"2014-02-14 10:00:00",2.1795827915854
"2014-02-14 12:00:00",2.18996172282561
"2014-02-14 14:00:00",2.16309664412643
"2014-02-14 16:00:00",1.37314417257733
"2014-02-14 18:00:00",0.786830521500747
"2014-02-14 20:00:00",0.546010145106834
"2014-02-14 22:00:00",0.57960357493107
"2014-02-15 00:00:00",0.678987270134598
"2014-02-15 02:00:00",0.541156264952633
"2014-02-15 04:00:00",0.539263777356268
"2014-02-15 06:00:00",0.539123593019781
"2014-02-15 08:00:00",0
"2014-02-15 10:00:00",0.673847101342517
"2014-02-15 12:00:00",0.33895314110282
"2014-02-15 14:00:00",0.836656845292183
"2014-02-15 16:00:00",6.29374381202607
"2014-02-15 18:00:00",101.76678183061
"2014-02-15 20:00:00",110.525463061051
"2014-02-15 22:00:00",6.55438681372854
"2014-03-04 00:00:00",3.38865193246265
"2014-03-04 02:00:00",7.49315846245395
"2014-03-04 04:00:00",0.073240820244509
"2014-03-04 06:00:00",0.111263212691561
"2014-03-04 08:00:00",3.03977094029381
"2014-03-04 10:00:00",0.601709622286023
"2014-03-04 12:00:00",0.119945708460392
"2014-03-04 14:00:00",0
"2014-03-04 16:00:00",0
"2014-03-04 18:00:00",0.235492668947415
"2014-03-04 20:00:00",0
"2014-03-04 22:00:00",0
"2014-03-05 00:00:00",0
"2014-03-05 02:00:00",0.285255939264403
"2014-03-05 04:00:00",0
"2014-03-05 06:00:00",0
"2014-03-05 08:00:00",1.22139848398263
"2014-03-05 10:00:00",1.50747879156347
"2014-03-05 12:00:00",0.703579662314382
"2014-03-05 14:00:00",0.562183904282506
"2014-03-05 16:00:00",0
"2014-03-05 18:00:00",0.592999365655714
"2014-03-05 20:00:00",0.554929369337174
"2014-03-05 22:00:00",0.554298539928027
"2014-03-06 00:00:00",0.554263494001589
"2014-03-06 02:00:00",0.554473769560104
"2014-03-06 04:00:00",0.553807895276009
"2014-03-06 06:00:00",0.726234455239251
"2014-03-06 08:00:00",2.12646064560602
"2014-03-06 10:00:00",1.75588172519087
"2014-03-06 12:00:00",1.79445888781493
"2014-03-06 14:00:00",2.25175889733839
"2014-03-06 16:00:00",1.5409467346027
"2014-03-06 18:00:00",0.659537385296403
"2014-03-06 20:00:00",0.554911846584218
"2014-03-06 22:00:00",0.55662910349713
"2014-03-07 00:00:00",0.624444459672532
"2014-03-07 02:00:00",0.553571333695572
"2014-03-07 04:00:00",0.757344713416956
"2014-03-07 06:00:00",1.02966235048495
"2014-03-07 08:00:00",2.10069530880151
"2014-03-07 10:00:00",1.98127707392689
"2014-03-07 12:00:00",2.24090355562021
"2014-03-07 14:00:00",2.24420439614653
"2014-03-07 16:00:00",2.23525469552385
"2014-03-07 18:00:00",2.22249371434361
"2014-03-07 20:00:00",2.21728723435513
"2014-03-07 22:00:00",2.17800541859447
"2014-03-24 00:00:00",0
"2014-03-24 02:00:00",0
"2014-03-24 04:00:00",0
"2014-03-24 06:00:00",0
"2014-03-24 08:00:00",0
"2014-03-24 10:00:00",0
"2014-03-24 12:00:00",0
"2014-03-24 14:00:00",0
"2014-03-24 16:00:00",0
"2014-03-24 18:00:00",0
"2014-03-24 20:00:00",0
"2014-03-24 22:00:00",0
"2014-03-25 00:00:00",0
"2014-03-25 02:00:00",0
"2014-03-25 04:00:00",0
"2014-03-25 06:00:00",0
"2014-03-25 08:00:00",0
"2014-03-25 10:00:00",0
"2014-03-25 12:00:00",0
"2014-03-25 14:00:00",0
"2014-03-25 16:00:00",0
"2014-03-25 18:00:00",0
"2014-03-25 20:00:00",0
"2014-03-25 22:00:00",0
"2014-03-26 00:00:00",0
"2014-03-26 02:00:00",0
"2014-03-26 04:00:00",0
"2014-03-26 06:00:00",0
"2014-03-26 08:00:00",0
"2014-03-26 10:00:00",0
"2014-03-26 12:00:00",0
"2014-03-26 14:00:00",0
"2014-03-26 16:00:00",0
"2014-03-26 18:00:00",0
"2014-03-26 20:00:00",0
"2014-03-26 22:00:00",0
"2014-03-27 00:00:00",0
"2014-03-27 02:00:00",0
"2014-03-27 04:00:00",0
"2014-03-27 06:00:00",0
"2014-03-27 08:00:00",0
"2014-03-27 10:00:00",0
"2014-03-27 12:00:00",0
"2014-03-27 14:00:00",0
"2014-03-27 16:00:00",0
"2014-03-27 18:00:00",0
"2014-03-27 20:00:00",0
"2014-03-27 22:00:00",0
"2014-04-13 00:00:00",2.21578994708148
"2014-04-13 02:00:00",2.22392294577776
"2014-04-13 04:00:00",2.22191521683931
"2014-04-13 06:00:00",2.51134127525972
"2014-04-13 08:00:00",3.56574658380453
"2014-04-13 10:00:00",2.91660058879938
"2014-04-13 12:00:00",3.1163787339359
"2014-04-13 14:00:00",3.80427761605415
"2014-04-13 16:00:00",3.2272995548467
"2014-04-13 18:00:00",2.30341463562718
"2014-04-13 20:00:00",2.10815881827386
"2014-04-13 22:00:00",1.3733795233336
"2014-04-14 00:00:00",1.33478478851373
"2014-04-14 02:00:00",0.616485030298691
"2014-04-14 04:00:00",0.548629838304919
"2014-04-14 06:00:00",0.753613757617245
"2014-04-14 08:00:00",2.64212471771395
"2014-04-14 10:00:00",2.96256218715962
"2014-04-14 12:00:00",1.83370399337741
"2014-04-14 14:00:00",0.556094651121612
"2014-04-14 16:00:00",1.35095825432222
"2014-04-14 18:00:00",1.29830098542448
"2014-04-14 20:00:00",0.0705016959333307
"2014-04-14 22:00:00",0
"2014-04-15 00:00:00",0
"2014-04-15 02:00:00",0
"2014-04-15 04:00:00",0
"2014-04-15 06:00:00",0
"2014-04-15 08:00:00",1.25557718617529
"2014-04-15 10:00:00",1.43308770356157
"2014-04-15 12:00:00",0.30959804445763
"2014-04-15 14:00:00",0
"2014-04-15 16:00:00",0
"2014-04-15 18:00:00",0.0652929312985862
"2014-04-15 20:00:00",1.17735891608407
"2014-04-15 22:00:00",0.0833655623381837
"2014-04-16 00:00:00",0.0854524073234315
"2014-04-16 02:00:00",4.90316745213011
"2014-04-16 04:00:00",2.5733586750207
"2014-04-16 06:00:00",0.539996836014146
"2014-04-16 08:00:00",0.15554335749232
"2014-04-16 10:00:00",0
"2014-04-16 12:00:00",1.67492798329539
"2014-04-16 14:00:00",0
"2014-04-16 16:00:00",0
"2014-04-16 18:00:00",0.72237000713082
"2014-04-16 20:00:00",1.94087321923843
"2014-04-16 22:00:00",3.42975051396741
"2014-05-03 00:00:00",0.555796759695795
"2014-05-03 02:00:00",0.556252358211054
"2014-05-03 04:00:00",0.553466195706164
"2014-05-03 06:00:00",0.587786239931347
"2014-05-03 08:00:00",1.93527839161982
"2014-05-03 10:00:00",2.22436532506913
"2014-05-03 12:00:00",2.06555485365152
"2014-05-03 14:00:00",1.40157865708215
"2014-05-03 16:00:00",2.01427692796426
"2014-05-03 18:00:00",0.861203587661635
"2014-05-03 20:00:00",0.551591231283282
"2014-05-03 22:00:00",0.555752951551767
"2014-05-04 00:00:00",0.558162368770809
"2014-05-04 02:00:00",0.558863289822398
"2014-05-04 04:00:00",0.522284591453285
"2014-05-04 06:00:00",0.629027756253777
"2014-05-04 08:00:00",2.13973271299926
"2014-05-04 10:00:00",3.07079070567056
"2014-05-04 12:00:00",2.52093876324
"2014-05-04 14:00:00",2.07061615576333
"2014-05-04 16:00:00",2.91223698001045
"2014-05-04 18:00:00",3.23350794502744
"2014-05-04 20:00:00",0.00357340115726856
"2014-05-04 22:00:00",0.278876135241428
"2014-05-05 00:00:00",1.05595633912844
"2014-05-05 02:00:00",1.65185611571599
"2014-05-05 04:00:00",1.3296488944427
"2014-05-05 06:00:00",1.64591208839204
"2014-05-05 08:00:00",3.53425920976565
"2014-05-05 10:00:00",4.06689239092543
"2014-05-05 12:00:00",3.20770534462008
"2014-05-05 14:00:00",2.67731261276003
"2014-05-05 16:00:00",4.03125403047795
"2014-05-05 18:00:00",3.54480224965562
"2014-05-05 20:00:00",2.09545810490818
"2014-05-05 22:00:00",0.590758377304951
"2014-05-06 00:00:00",0.731612222462786
"2014-05-06 02:00:00",0.555630290388763
"2014-05-06 04:00:00",0.556147219801005
"2014-05-06 06:00:00",0.519179957133133
"2014-05-06 08:00:00",0.553001835183522
"2014-05-06 10:00:00",2.49493606875558
"2014-05-06 12:00:00",2.44473099723416
"2014-05-06 14:00:00",2.38553639208999
"2014-05-06 16:00:00",0.780730224375001
"2014-05-06 18:00:00",2.44073970270811
"2014-05-06 20:00:00",5.02070674491054
"2014-05-06 22:00:00",0.610721880391663
"2014-05-23 00:00:00",0
"2014-05-23 02:00:00",0
"2014-05-23 04:00:00",0
"2014-05-23 06:00:00",0
"2014-05-23 08:00:00",0
"2014-05-23 10:00:00",0
"2014-05-23 12:00:00",0
"2014-05-23 14:00:00",0
"2014-05-23 16:00:00",0
"2014-05-23 18:00:00",0
"2014-05-23 20:00:00",0
"2014-05-23 22:00:00",0
"2014-05-24 00:00:00",0
"2014-05-24 02:00:00",0
"2014-05-24 04:00:00",0
"2014-05-24 06:00:00",0
"2014-05-24 08:00:00",0
"2014-05-24 10:00:00",0
"2014-05-24 12:00:00",0
"2014-05-24 14:00:00",0
"2014-05-24 16:00:00",0
"2014-05-24 18:00:00",0
"2014-05-24 20:00:00",0
"2014-05-24 22:00:00",0
"2014-05-25 00:00:00",0
"2014-05-25 02:00:00",0
"2014-05-25 04:00:00",0
"2014-05-25 06:00:00",0
"2014-05-25 08:00:00",0
"2014-05-25 10:00:00",0
"2014-05-25 12:00:00",0
"2014-05-25 14:00:00",0
"2014-05-25 16:00:00",0
"2014-05-25 18:00:00",0
"2014-05-25 20:00:00",0
"2014-05-25 22:00:00",0
"2014-05-26 00:00:00",0
"2014-05-26 02:00:00",0
"2014-05-26 04:00:00",0
"2014-05-26 06:00:00",0
"2014-05-26 08:00:00",0
"2014-05-26 10:00:00",0
"2014-05-26 12:00:00",0
"2014-05-26 14:00:00",0
"2014-05-26 16:00:00",0
"2014-05-26 18:00:00",0
"2014-05-26 20:00:00",0
"2014-05-26 22:00:00",0
"2014-06-12 00:00:00",0
"2014-06-12 02:00:00",0.143464469242729
"2014-06-12 04:00:00",0.214564662114867
"2014-06-12 06:00:00",1.02512734100412
"2014-06-12 08:00:00",2.23894713719471
"2014-06-12 10:00:00",2.90792992542617
"2014-06-12 12:00:00",3.46625303901396
"2014-06-12 14:00:00",4.16279836193803
"2014-06-12 16:00:00",4.05572182218896
"2014-06-12 18:00:00",2.26890965494704
"2014-06-12 20:00:00",1.47921880064791
"2014-06-12 22:00:00",1.6222162838485
"2014-06-13 00:00:00",2.26816101049349
"2014-06-13 02:00:00",2.28119422401585
"2014-06-13 04:00:00",2.26700401385165
"2014-06-13 06:00:00",3.04689570515825
"2014-06-13 08:00:00",3.9971573043299
"2014-06-13 10:00:00",4.02704301657866
"2014-06-13 12:00:00",4.05159199475133
"2014-06-13 14:00:00",4.60853916431506
"2014-06-13 16:00:00",4.63722960302607
"2014-06-13 18:00:00",3.01989817929598
"2014-06-13 20:00:00",2.25924533860723
"2014-06-13 22:00:00",2.2671401328812
"2014-06-14 00:00:00",2.27101946927826
"2014-06-14 02:00:00",2.26748042432951
"2014-06-14 04:00:00",2.24512318754932
"2014-06-14 06:00:00",3.19631305586176
"2014-06-14 08:00:00",3.98859990578285
"2014-06-14 10:00:00",3.98280742126769
"2014-06-14 12:00:00",3.54023661527185
"2014-06-14 14:00:00",3.51338032411275
"2014-06-14 16:00:00",3.13563207952859
"2014-06-14 18:00:00",3.05261282542665
"2014-06-14 20:00:00",2.12500039277074
"2014-06-14 22:00:00",2.12422159167397
"2014-06-15 00:00:00",2.15717301742234
"2014-06-15 02:00:00",2.22426323722618
"2014-06-15 04:00:00",2.22521605899897
"2014-06-15 06:00:00",3.64710136235863
"2014-06-15 08:00:00",3.90738157823716
"2014-06-15 10:00:00",2.82360653616456
"2014-06-15 12:00:00",1.7492701652385
"2014-06-15 14:00:00",2.15671134569288
"2014-06-15 16:00:00",1.51403803456969
"2014-06-15 18:00:00",0
"2014-06-15 20:00:00",4.90372421500423
"2014-06-15 22:00:00",6.18409547518358
"2014-07-02 00:00:00",3.03908112820807
"2014-07-02 02:00:00",3.17633614974466
"2014-07-02 04:00:00",2.46747933405038
"2014-07-02 06:00:00",2.63758785629568
"2014-07-02 08:00:00",3.2277763779598
"2014-07-02 10:00:00",2.83092671060547
"2014-07-02 12:00:00",0.995993048386936
"2014-07-02 14:00:00",0.481897901865068
"2014-07-02 16:00:00",0.213848366813592
"2014-07-02 18:00:00",1.09470462290086
"2014-07-02 20:00:00",5.9482533864043
"2014-07-02 22:00:00",6.66978776476767
"2014-07-03 00:00:00",6.48544269145187
"2014-07-03 02:00:00",3.72700342047363
"2014-07-03 04:00:00",0.093776997628459
"2014-07-03 06:00:00",0
"2014-07-03 08:00:00",0
"2014-07-03 10:00:00",0
"2014-07-03 12:00:00",0
"2014-07-03 14:00:00",0
"2014-07-03 16:00:00",0
"2014-07-03 18:00:00",0
"2014-07-03 20:00:00",3.14937655823142
"2014-07-03 22:00:00",0
"2014-07-04 00:00:00",2.88944116993366
"2014-07-04 02:00:00",0.785996451730057
"2014-07-04 04:00:00",0
"2014-07-04 06:00:00",0
"2014-07-04 08:00:00",1.84796456271965
"2014-07-04 10:00:00",0.666331259059689
"2014-07-04 12:00:00",0.109123156352098
"2014-07-04 14:00:00",0.566617232057865
"2014-07-04 16:00:00",1.1590872354077
"2014-07-04 18:00:00",0.0734925720536239
"2014-07-04 20:00:00",0
"2014-07-04 22:00:00",1.25831540902777
"2014-07-05 00:00:00",1.25524833717225
"2014-07-05 02:00:00",0.549817953717316
"2014-07-05 04:00:00",0.639398545305493
"2014-07-05 06:00:00",0.107623152502356
"2014-07-05 08:00:00",1.01393864890588
"2014-07-05 10:00:00",1.22389400751172
"2014-07-05 12:00:00",0.842103014865756
"2014-07-05 14:00:00",1.26117029145769
"2014-07-05 16:00:00",2.80997496519308
"2014-07-05 18:00:00",2.73543103015322
"2014-07-05 20:00:00",3.08308449253195
"2014-07-05 22:00:00",2.22024778424964
"2014-07-22 00:00:00",0
"2014-07-22 02:00:00",0
"2014-07-22 04:00:00",0
"2014-07-22 06:00:00",0
"2014-07-22 08:00:00",0
"2014-07-22 10:00:00",0
"2014-07-22 12:00:00",0
"2014-07-22 14:00:00",0
"2014-07-22 16:00:00",0
"2014-07-22 18:00:00",0
"2014-07-22 20:00:00",0
"2014-07-22 22:00:00",0
"2014-07-23 00:00:00",0
"2014-07-23 02:00:00",0
"2014-07-23 04:00:00",0
"2014-07-23 06:00:00",0
"2014-07-23 08:00:00",0
"2014-07-23 10:00:00",0
"2014-07-23 12:00:00",0
"2014-07-23 14:00:00",0
"2014-07-23 16:00:00",0
"2014-07-23 18:00:00",0
"2014-07-23 20:00:00",0
"2014-07-23 22:00:00",0
"2014-07-24 00:00:00",0
"2014-07-24 02:00:00",0
"2014-07-24 04:00:00",0
"2014-07-24 06:00:00",0
"2014-07-24 08:00:00",0
"2014-07-24 10:00:00",0
"2014-07-24 12:00:00",0
"2014-07-24 14:00:00",0
"2014-07-24 16:00:00",0
"2014-07-24 18:00:00",0
"2014-07-24 20:00:00",0
"2014-07-24 22:00:00",0
"2014-07-25 00:00:00",0
"2014-07-25 02:00:00",0
"2014-07-25 04:00:00",0
"2014-07-25 06:00:00",0
"2014-07-25 08:00:00",0
"2014-07-25 10:00:00",0
"2014-07-25 12:00:00",0
"2014-07-25 14:00:00",0
"2014-07-25 16:00:00",0
"2014-07-25 18:00:00",0
"2014-07-25 20:00:00",0
"2014-07-25 22:00:00",0
"2014-08-11 00:00:00",0.427081274863099
"2014-08-11 02:00:00",0
"2014-08-11 04:00:00",0.404490916426198
"2014-08-11 06:00:00",2.96051634318769
"2014-08-11 08:00:00",4.0712375828972
"2014-08-11 10:00:00",3.72279238063845
"2014-08-11 12:00:00",2.44548423920173
"2014-08-11 14:00:00",2.81520698550412
"2014-08-11 16:00:00",3.19839421506435
"2014-08-11 18:00:00",0.923095665065716
"2014-08-11 20:00:00",0.497315289844437
"2014-08-11 22:00:00",2.09710906387909
"2014-08-12 00:00:00",2.27139379109656
"2014-08-12 02:00:00",2.27033888311439
"2014-08-12 04:00:00",2.73670399462344
"2014-08-12 06:00:00",3.3794914898225
"2014-08-12 08:00:00",4.40469110915024
"2014-08-12 10:00:00",4.83218150306902
"2014-08-12 12:00:00",4.1616417121204
"2014-08-12 14:00:00",3.92898735722952
"2014-08-12 16:00:00",4.00741569269053
"2014-08-12 18:00:00",2.95444005073
"2014-08-12 20:00:00",1.76561244924869
"2014-08-12 22:00:00",1.02291144897799
"2014-08-13 00:00:00",1.34303430942771
"2014-08-13 02:00:00",1.80560511600197
"2014-08-13 04:00:00",1.77123760494692
"2014-08-13 06:00:00",3.42092389681864
"2014-08-13 08:00:00",4.50942011522443
"2014-08-13 10:00:00",4.12773361995323
"2014-08-13 12:00:00",3.27982064633295
"2014-08-13 14:00:00",3.17594418417252
"2014-08-13 16:00:00",4.06744722176666
"2014-08-13 18:00:00",3.32785168640532
"2014-08-13 20:00:00",2.45377823705383
"2014-08-13 22:00:00",3.30630967145885
"2014-08-14 00:00:00",3.99561558305004
"2014-08-14 02:00:00",3.99561558305004
"2014-08-14 04:00:00",3.9975130880249
"2014-08-14 06:00:00",5.1241499635986
"2014-08-14 08:00:00",7.06400877005603
"2014-08-14 10:00:00",5.90870271301549
"2014-08-14 12:00:00",4.75649610160201
"2014-08-14 14:00:00",4.29276175716734
"2014-08-14 16:00:00",5.01886632652065
"2014-08-14 18:00:00",4.52428681426727
"2014-08-14 20:00:00",3.99407386319308
"2014-08-14 22:00:00",3.99004165889539
"2014-08-31 00:00:00",1.95392507645738
"2014-08-31 02:00:00",1.16654143258734
"2014-08-31 04:00:00",0
"2014-08-31 06:00:00",0.247364809179771
"2014-08-31 08:00:00",0.838198199178237
"2014-08-31 10:00:00",1.37639754819202
"2014-08-31 12:00:00",0.605136091130589
"2014-08-31 14:00:00",0.568220589815155
"2014-08-31 16:00:00",1.33074739304323
"2014-08-31 18:00:00",0
"2014-08-31 20:00:00",0.736598679222425
"2014-08-31 22:00:00",1.42988225407922
"2014-09-01 00:00:00",0.922982214456624
"2014-09-01 02:00:00",0
"2014-09-01 04:00:00",0.934346311161221
"2014-09-01 06:00:00",0.185283948502928
"2014-09-01 08:00:00",0.352305199894204
"2014-09-01 10:00:00",1.13320058834813
"2014-09-01 12:00:00",0.426575429229615
"2014-09-01 14:00:00",0
"2014-09-01 16:00:00",0.142466559113927
"2014-09-01 18:00:00",0
"2014-09-01 20:00:00",0.46135341609795
"2014-09-01 22:00:00",0.263940472018874
"2014-09-02 00:00:00",0.185910352725614
"2014-09-02 02:00:00",0
"2014-09-02 04:00:00",0
"2014-09-02 06:00:00",0
"2014-09-02 08:00:00",0.98707579978543
"2014-09-02 10:00:00",1.13187741321167
"2014-09-02 12:00:00",0.566871316391143
"2014-09-02 14:00:00",2.09279991707372
"2014-09-02 16:00:00",0.423047818286136
"2014-09-02 18:00:00",0.925334777232479
"2014-09-02 20:00:00",1.07193950279725
"2014-09-02 22:00:00",0.3095753779087
"2014-09-03 00:00:00",0
"2014-09-03 02:00:00",0
"2014-09-03 04:00:00",0
"2014-09-03 06:00:00",0
"2014-09-03 08:00:00",1.13208362164903
"2014-09-03 10:00:00",1.02643814932753
"2014-09-03 12:00:00",0.355078707853181
"2014-09-03 14:00:00",0.0858867043935447
